"Date","median","lower_90ci","upper_90ci"
1995-01-01,239.73,237.45,241.95
1996-01-01,238.99,236.4,241.59
1997-01-01,238.97,237.38,241.52
1998-01-01,240.06,238.53,243.05
1999-01-01,239.9,237.87,243.22
2000-01-01,239.9,236.97,244.4
2001-01-01,239.61,237.2,244.93
2002-01-01,239.15,234.36,245.93
2003-01-01,239.12,233.35,246.04
2004-01-01,239.68,233.02,246.57
2005-01-01,238.75,233.56,247.19
2006-01-01,239.78,232.62,246.24
2007-01-01,239.51,234.77,247.31
2008-01-01,239.3,235.21,245.95
2009-01-01,239.48,236.6,244.94
2010-01-01,239.42,236.83,244.92
2011-01-01,238.53,235.37,245.31
2012-01-01,238.91,235.08,245.02
2013-01-01,239.71,235.41,244.09
2014-01-01,239.95,235.53,243.94
2015-01-01,239.94,235.58,244.12
2016-01-01,239.82,235.43,242.77
2017-01-01,240.43,238.11,243.31
2018-01-01,240.77,238.56,244.29
2019-01-01,241.81,238.61,244.69
2020-01-01,243.29,237.88,248.88
2021-01-01,244.52,238.28,250.54
2022-01-01,244.59,237.38,251.2
2023-01-01,244.31,238.1,251.1
2024-01-01,245.24,238.93,250.97
2025-01-01,245.15,239.54,251.97
2026-01-01,246.54,240.36,254.12
2027-01-01,246.65,241.66,253.57
2028-01-01,246.96,242.45,252.49
2029-01-01,246.08,242.45,253.72
2030-01-01,247.03,241.36,254.65
2031-01-01,246.02,241.19,254.9
2032-01-01,246.55,242.35,256.27
2033-01-01,248.33,242.36,255.52
2034-01-01,245.77,241.73,257.7
2035-01-01,246.47,243.33,257.51
2036-01-01,247.98,245.11,255.52
2037-01-01,247.62,244.51,256.03
2038-01-01,248.91,244.06,257.3
2039-01-01,249.08,244.77,258.04
2040-01-01,250.23,244.58,258.51
2041-01-01,252.59,244.41,260.75
2042-01-01,254.54,245.67,261.92
2043-01-01,255.24,246.29,263.47
2044-01-01,257.62,247.71,264.28
2045-01-01,258.5,248.1,264.44
2046-01-01,258.29,247.75,265.78
2047-01-01,257.74,247.57,266.44
2048-01-01,258.51,248.85,267.29
2049-01-01,259.47,248.74,267.99
2050-01-01,260.37,249.15,267.28
2051-01-01,260.5,249.69,269.27
2052-01-01,262.49,250.25,271.52
2053-01-01,260.99,251.52,274.36
2054-01-01,261.65,250.71,274.92
2055-01-01,263.38,250.63,276.41
2056-01-01,263.32,250.77,279.88
2057-01-01,264,251.02,281.58
2058-01-01,265.75,249.25,280.56
2059-01-01,265.72,249.96,283.1
2060-01-01,263.53,250.75,287.78
2061-01-01,265.74,252.82,288.65
2062-01-01,267.58,250.59,288.48
2063-01-01,269.13,251.88,288.3
2064-01-01,271.29,253.58,291.69
2065-01-01,273.2,252.85,292.05
2066-01-01,273.65,253.22,291.62
2067-01-01,274.82,255.24,292.76
2068-01-01,275.62,256.63,296.58
2069-01-01,276.91,256.64,298.31
2070-01-01,276.58,257.89,298.52
2071-01-01,275.86,258.45,298.76
2072-01-01,277.21,258.07,300.64
2073-01-01,277.94,258.96,301.75
2074-01-01,279.33,259.41,302.61
2075-01-01,280.42,260.51,305.28
2076-01-01,280.96,260.04,310.12
2077-01-01,284.04,259.82,311.7
2078-01-01,283.9,258.44,312.18
2079-01-01,284.82,260.07,311.31
2080-01-01,285,259.73,312.61
2081-01-01,286.72,259.75,312.37
2082-01-01,286.24,260.86,312.23
2083-01-01,287.5,261.43,312.61
2084-01-01,289.47,260.13,315.26
2085-01-01,288.99,259.67,316.65
