"Date","median","lower_90ci","upper_90ci"
1994-03-01,313.23,310.2,314.99
1995-03-01,313.69,310.82,314.66
1996-03-01,313.73,311.37,315.31
1997-03-01,313.44,311.24,315.29
1998-03-01,313.3,311.51,315.2
1999-03-01,313.74,311.94,315.48
2000-03-01,314.42,312.24,315.64
2001-03-01,314.52,311.61,315.82
2002-03-01,315.6,312.78,316.85
2003-03-01,315.15,312.23,316.75
2004-03-01,314.56,312.09,316.89
2005-03-01,314.75,312.01,317.3
2006-03-01,315.11,311.83,317.6
2007-03-01,315.14,312.32,317.72
2008-03-01,314.75,311.73,317.73
2009-03-01,314.38,311.92,317.91
2010-03-01,314.77,312.05,318.04
2011-03-01,316.02,312.96,319.3
2012-03-01,316.45,313.22,319.9
2013-03-01,317.74,314.01,320.57
2014-03-01,318.01,314.09,320.32
2015-03-01,318.89,315.17,321.69
2016-03-01,319.09,315.17,321.77
2017-03-01,319.36,315.66,322.44
2018-03-01,318.62,314.96,322.27
2019-03-01,318.98,315.62,323.46
2020-03-01,318.08,314.79,323.47
2021-03-01,319.21,315.73,324.93
2022-03-01,320.78,316.62,326.55
2023-03-01,320.47,316.23,326.49
2024-03-01,320.38,315.62,326.29
2025-03-01,320.48,315.54,325.84
2026-03-01,319.86,314.7,325.59
2027-03-01,320.86,316,327.37
2028-03-01,321.64,317.21,329.04
2029-03-01,322.24,317.4,329.89
2030-03-01,323.12,318.02,331.07
2031-03-01,323.52,318.66,331.53
2032-03-01,322.01,317.63,331.07
2033-03-01,322.55,318.66,332.42
2034-03-01,322.96,319.18,332.86
2035-03-01,323.52,319.67,333.2
2036-03-01,324.7,320.12,333.85
2037-03-01,324.76,320.18,333.78
2038-03-01,324.35,320.13,333.94
2039-03-01,324.34,320.19,334.24
2040-03-01,324.62,320,334.42
2041-03-01,325.84,320.6,335.4
2042-03-01,325.59,320.22,335.26
2043-03-01,324.94,319.2,333.92
2044-03-01,325.79,320.62,335.58
2045-03-01,325.22,320.78,335.86
2046-03-01,325.86,321.48,336.85
2047-03-01,326.15,321.21,337.14
2048-03-01,326.97,322.13,337.53
2049-03-01,327.18,322.4,336.87
2050-03-01,328.71,324.07,337.39
2051-03-01,328.77,324,337.22
2052-03-01,328.53,323.67,336.96
2053-03-01,327.72,323.36,337.1
2054-03-01,327.72,323.2,337.23
2055-03-01,328.32,323.76,337.35
2056-03-01,329.37,324.52,338.07
2057-03-01,329.31,323.97,336.8
2058-03-01,328.99,323.75,336.11
2059-03-01,329.33,323.71,335.68
2060-03-01,328.18,323.02,335.23
2061-03-01,328.73,323.83,335.23
2062-03-01,329.96,324.5,336.12
2063-03-01,330.04,325.05,336.26
2064-03-01,329.7,324.87,336.12
2065-03-01,329.26,324.92,336.8
2066-03-01,328.28,323.77,336.04
2067-03-01,328.35,323.87,336.85
2068-03-01,328.5,324.57,337.68
2069-03-01,329.11,324.59,337.89
2070-03-01,327.87,323.76,338.03
2071-03-01,325.91,322.49,337.82
2072-03-01,325.5,322.36,336.75
2073-03-01,325.98,322.41,337.1
2074-03-01,325.16,320.31,335.66
2075-03-01,324.76,320.65,336.46
2076-03-01,325.35,321.12,336.82
2077-03-01,324.65,320.72,336.72
2078-03-01,325.21,321.66,337.08
2079-03-01,324.91,321.32,337.04
2080-03-01,323.92,320.74,336.38
2081-03-01,324,320.63,337.14
2082-03-01,323.79,319.71,336.03
2083-03-01,324.48,320.01,336.59
2084-03-01,325.68,321.74,338.45
2085-03-01,326.07,321.87,339.02
