"Date","median","lower_90ci","upper_90ci"
1994-06-01,286.16,276.95,295.49
1995-06-01,286.52,277.5,296.13
1996-06-01,287.81,278.7,296.35
1997-06-01,287.21,279.53,296.47
1998-06-01,288.6,281.66,297.68
1999-06-01,288.87,281.93,298.47
2000-06-01,289.09,281.8,299.42
2001-06-01,289.49,282.23,299.81
2002-06-01,289.62,282.51,299.42
2003-06-01,290.17,283.02,299.95
2004-06-01,290.94,283.23,301.09
2005-06-01,290.82,283.43,301.31
2006-06-01,291.47,283.25,301.89
2007-06-01,292.46,283.62,302.81
2008-06-01,291.91,284.26,302.44
2009-06-01,292.56,285.34,303.42
2010-06-01,292.86,285.66,304.11
2011-06-01,293.19,286.19,305.27
2012-06-01,293.04,286.64,305.52
2013-06-01,293.24,286.36,305.46
2014-06-01,293.92,286.49,305.59
2015-06-01,294.02,286.07,306.49
2016-06-01,293.92,286.29,306.22
2017-06-01,293.87,286.46,306.72
2018-06-01,294.84,286,307.36
2019-06-01,294.31,285.47,307.54
2020-06-01,294.29,284.57,307.96
2021-06-01,295.48,285.73,307.64
2022-06-01,296.31,286.76,309.05
2023-06-01,295.94,287.08,310.44
2024-06-01,297.06,286.44,311.52
2025-06-01,297.84,285.44,311.89
2026-06-01,297.27,285.9,312.44
2027-06-01,298.1,287.19,313.64
2028-06-01,298.1,286.5,313.75
2029-06-01,298.36,285.04,314.92
2030-06-01,298.17,286.05,315.76
2031-06-01,297.81,287.42,316.61
2032-06-01,297.47,287.07,316.73
2033-06-01,298.14,285.41,316.72
2034-06-01,299.08,285.7,317.25
2035-06-01,298.71,286.07,318.27
2036-06-01,298.95,286.08,318.29
2037-06-01,299.21,285.48,319.19
2038-06-01,300.17,285.04,319.96
2039-06-01,299.89,285.09,320.07
2040-06-01,300.41,285.06,319.99
2041-06-01,300.57,285.34,319.95
2042-06-01,300.62,285.47,320.66
2043-06-01,300.44,285.26,320.79
2044-06-01,300.4,285.32,321.79
2045-06-01,300.58,285.78,322.32
2046-06-01,301.4,284.62,322.93
2047-06-01,301.84,285.31,322.93
2048-06-01,302.22,285.22,323.41
2049-06-01,301.6,285.37,324.05
2050-06-01,302.22,286.33,324
2051-06-01,302.12,285.89,324.33
2052-06-01,301.34,284.89,323.89
2053-06-01,301.18,285.95,323.67
2054-06-01,301.43,287.53,324.14
2055-06-01,301.63,288.43,325.21
2056-06-01,300.69,288.71,324.7
2057-06-01,301.68,288.66,325.39
2058-06-01,301.38,287.95,324.4
2059-06-01,300.37,288.88,324
2060-06-01,300.85,288.4,324.37
2061-06-01,301.34,287.41,324.46
2062-06-01,302.55,287.59,324.82
2063-06-01,301.9,288.64,325.69
2064-06-01,301.2,288.99,326.09
2065-06-01,299.78,289.06,326.26
2066-06-01,300.56,288.93,326.28
2067-06-01,302.27,288.87,326.11
2068-06-01,301.37,290.32,326.22
2069-06-01,299.32,289.65,325.54
2070-06-01,299.12,288.28,325.61
2071-06-01,299.3,288.18,324.99
2072-06-01,298.49,284.31,324
2073-06-01,298.5,284.5,324.05
2074-06-01,298.14,284.26,322.89
2075-06-01,297.5,283.68,322.96
2076-06-01,297.75,283.07,323.14
2077-06-01,297.59,282.63,323.92
2078-06-01,298.59,282.83,323.45
2079-06-01,298.43,283.42,322.68
2080-06-01,298.33,283.1,323.46
2081-06-01,297.31,282.59,323
2082-06-01,297.79,282.81,323.4
2083-06-01,297.57,282.53,322.89
2084-06-01,296.87,281.63,322.21
2085-06-01,296.03,280.88,322.4
