"Date","median","lower_90ci","upper_90ci"
1994-01-01,269.945466666667,131.603258333333,480.828736666667
1995-01-01,271.28545,134.943696666667,475.619815
1996-01-01,266.727866666667,131.635983333333,471.33732
1997-01-01,268.000116666667,133.822603333333,471.826681666667
1998-01-01,271.704316666667,137.388063333333,476.444998333333
1999-01-01,271.560466666667,135.989756666667,480.733136666667
2000-01-01,275.25465,137.481025,484.164545
2001-01-01,272.1862,135.594291666667,481.794918333333
2002-01-01,270.619766666667,132.708015,477.888401666667
2003-01-01,269.21465,131.41161,480.04873
2004-01-01,269.462066666667,133.34201,481.924288333333
2005-01-01,266.50445,135.39084,488.168876666667
2006-01-01,264.023683333333,134.458386666667,490.465661666667
2007-01-01,265.210416666667,134.453635,490.971603333333
2008-01-01,265.546433333333,135.239398333333,483.691925
2009-01-01,267.859033333333,136.147088333333,478.614868333333
2010-01-01,268.909316666667,137.972305,479.816733333333
2011-01-01,266.350933333333,139.621033333333,477.02846
2012-01-01,266.288383333333,137.687181666667,476.075883333333
2013-01-01,268.755883333333,136.708816666667,480.174643333333
2014-01-01,270.5911,139.060898333333,483.619845
2015-01-01,273.740716666667,138.922425,491.036893333333
2016-01-01,272.5609,140.505375,480.725241666667
2017-01-01,274.829283333333,143.263161666667,484.391281666666
2018-01-01,275.176316666667,142.521203333333,486.261028333333
2019-01-01,276.4256,141.253186666667,494.363286666667
2020-01-01,276.564216666667,142.28755,497.14403
2021-01-01,277.3221,141.95955,497.896116666667
2022-01-01,280.1862,144.758875,501.324535
2023-01-01,275.033316666667,139.445183333333,499.112358333333
2024-01-01,273.393066666667,138.890648333333,492.609615
2025-01-01,271.986783333333,138.527395,504.16413
2026-01-01,275.8785,140.141923333333,508.25464
2027-01-01,272.114266666667,137.79536,510.779865
2028-01-01,270.44885,136.529355,501.900086666667
2029-01-01,271.3437,135.712406666667,499.770668333333
2030-01-01,270.77115,136.099851666667,495.203363333333
2031-01-01,272.644966666667,141.324808333333,497.177538333333
2032-01-01,271.76925,140.163685,499.909953333333
2033-01-01,273.61675,142.88652,502.929773333333
2034-01-01,270.540566666667,142.046233333333,507.208776666666
2035-01-01,271.024833333333,139.028228333333,502.97239
2036-01-01,278.761066666667,141.454698333333,513.722301666667
2037-01-01,281.427533333333,145.234553333333,514.409291666666
2038-01-01,283.998966666667,146.024848333333,516.795433333333
2039-01-01,285.2387,143.64484,522.834966666667
2040-01-01,282.999866666667,142.136073333333,517.408883333333
2041-01-01,285.162266666667,141.989873333333,522.08277
2042-01-01,284.471766666667,141.518405,521.69935
2043-01-01,282.098433333333,143.701223333333,519.225235
2044-01-01,282.20295,141.49299,519.24526
2045-01-01,282.348166666667,139.531881666667,527.867461666666
2046-01-01,283.105466666667,139.50362,533.597321666667
2047-01-01,283.708483333333,140.88111,543.734413333333
2048-01-01,283.522866666667,143.858085,544.874603333333
2049-01-01,285.0008,145.291305,541.533281666667
2050-01-01,286.340966666667,145.808878333333,536.323123333333
2051-01-01,289.645583333333,145.107436666667,543.191181666667
2052-01-01,287.748583333333,141.865843333333,547.176523333333
2053-01-01,292.1316,142.63386,555.451106666667
2054-01-01,295.511033333333,142.808515,557.58886
2055-01-01,294.75065,142.806328333333,548.70319
2056-01-01,293.36585,142.403631666667,548.041036666667
2057-01-01,296.413983333333,141.592283333333,548.427915
2058-01-01,297.926716666667,143.701596666667,554.895338333333
2059-01-01,299.313466666667,147.013475,554.72525
2060-01-01,299.462383333333,147.389273333333,554.556826666667
2061-01-01,300.0717,145.877828333333,550.92787
2062-01-01,302.04245,149.884371666667,550.535536666667
2063-01-01,304.2108,150.422103333333,549.235298333333
2064-01-01,310.143616666667,153.707081666667,549.881296666667
2065-01-01,311.028683333333,155.57754,548.574685
2066-01-01,306.68495,155.665025,536.608853333333
2067-01-01,305.677016666667,154.337985,539.972143333333
2068-01-01,304.048066666667,153.533805,551.676
2069-01-01,300.759933333333,152.503851666667,550.454746666667
2070-01-01,300.446283333333,152.474531666667,549.752943333333
2071-01-01,304.7678,153.063498333333,552.556311666667
2072-01-01,303.726433333333,152.53472,555.983141666666
2073-01-01,305.589883333333,150.570523333333,560.334646666666
2074-01-01,306.802533333333,152.15587,564.886185
2075-01-01,302.8241,154.1735,555.620188333333
2076-01-01,301.76935,150.982223333333,554.733783333333
2077-01-01,298.93815,146.93559,545.144731666667
2078-01-01,300.155233333333,143.825655,544.466226666667
2079-01-01,299.723133333333,142.370308333333,547.432378333333
2080-01-01,301.82995,140.716215,553.480256666666
2081-01-01,299.9982,141.364636666667,552.64332
2082-01-01,300.531366666667,141.097213333333,548.43457
2083-01-01,298.668583333333,144.190028333333,545.688711666667
2084-01-01,299.01685,146.412738333333,551.587096666667
2085-01-01,297.316766666667,143.998278333333,561.336203333333
