"Date","median","lower_90ci","upper_90ci"
1995-01-01,531.98,524.49,536.11
1996-01-01,530.55,522.95,537.01
1997-01-01,528.25,525.09,536.69
1998-01-01,531.3,527,538.16
1999-01-01,532.56,527.6,538.08
2000-01-01,532.05,527.6,540.21
2001-01-01,532.55,527.49,539.27
2002-01-01,536.44,525.45,541.08
2003-01-01,535.07,524.82,545.74
2004-01-01,537.78,524.88,547.95
2005-01-01,537.46,526.34,549.78
2006-01-01,537.97,525.91,552.27
2007-01-01,539.1,524.94,555.47
2008-01-01,540.16,522.57,554.91
2009-01-01,540.94,526.63,552.77
2010-01-01,541.21,530.19,552.8
2011-01-01,541.52,533.64,553.39
2012-01-01,542.52,530.09,557.18
2013-01-01,543.87,533.48,560.45
2014-01-01,546.27,534.21,560.18
2015-01-01,545.96,535.75,560.27
2016-01-01,548.35,536.25,562.56
2017-01-01,551.17,538.01,565.92
2018-01-01,551.8,533.88,564.04
2019-01-01,554.75,536.2,569.95
2020-01-01,555.92,538.49,571.98
2021-01-01,557.37,537.71,571.66
2022-01-01,559.18,537.66,572.23
2023-01-01,557.49,536.65,573.64
2024-01-01,555.85,533.52,575.26
2025-01-01,556.1,535.56,572.69
2026-01-01,557.86,539.7,574.07
2027-01-01,559.74,540.49,575.76
2028-01-01,559.39,535.06,574.9
2029-01-01,562.78,534.66,580.34
2030-01-01,564.85,534.55,581.96
2031-01-01,569.54,536.59,586.04
2032-01-01,567.76,534.39,583.31
2033-01-01,569.37,535.87,584.37
2034-01-01,567.17,532.2,588.31
2035-01-01,570.35,532,594.34
2036-01-01,568.36,535.39,595.25
2037-01-01,571.84,534.2,599.57
2038-01-01,573.13,538.47,600.42
2039-01-01,577.75,539.68,602.36
2040-01-01,578.73,539.28,604.19
2041-01-01,579.81,543.64,609.02
2042-01-01,580.67,540.55,614.09
2043-01-01,580.58,536.37,615.73
2044-01-01,584.58,539.56,616.08
2045-01-01,586.98,539.44,621.33
2046-01-01,584.89,535.72,619.51
2047-01-01,582.09,534.14,619.34
2048-01-01,585.94,530.76,623.39
2049-01-01,582.33,531.45,624.35
2050-01-01,583.6,535.32,624.43
2051-01-01,584.87,538.82,627.49
2052-01-01,584.67,539.1,627.57
2053-01-01,587.11,540.47,628.35
2054-01-01,586.31,542.01,628.87
2055-01-01,587.19,543.19,631.43
2056-01-01,594.11,544.25,631.36
2057-01-01,595.99,544.82,632.73
2058-01-01,595.99,547.31,636.58
2059-01-01,597.85,542.66,640.48
2060-01-01,597.56,545.53,636.66
2061-01-01,595.98,542.42,636.38
2062-01-01,596.85,538.81,634.93
2063-01-01,594.37,537.42,638.2
2064-01-01,594.92,538.05,637.51
2065-01-01,593.12,539.59,636.38
2066-01-01,591.69,542.71,636.42
2067-01-01,592.15,542.13,636.01
2068-01-01,592.91,541.15,635.45
2069-01-01,593.93,542.52,632.63
2070-01-01,594.4,540.59,636.12
2071-01-01,593.66,541.68,638.59
2072-01-01,592.73,543.5,631.64
2073-01-01,590.67,546.16,627.92
2074-01-01,594.28,545.13,624.09
2075-01-01,594.79,543.74,623.14
2076-01-01,592.74,544.53,623.34
2077-01-01,593.8,545.83,624.32
2078-01-01,595.68,547.85,624.85
2079-01-01,596.41,548.93,624.39
2080-01-01,598.68,546.59,627.28
2081-01-01,603.34,545.97,626.28
2082-01-01,605.26,548.81,625.59
2083-01-01,605.17,550.43,625.75
2084-01-01,605.59,550.94,631.18
2085-01-01,608.54,551.62,632.96
