"Date","median","lower_90ci","upper_90ci"
1994-03-01,1.04,0.17,6.76
1995-03-01,1.04,0.17,6.65
1996-03-01,1.01,0.16,6.58
1997-03-01,1.01,0.16,6.63
1998-03-01,1.07,0.16,7.18
1999-03-01,1.12,0.18,7.18
2000-03-01,1.11,0.18,7.12
2001-03-01,1.06,0.17,7.36
2002-03-01,1.04,0.17,7.42
2003-03-01,1.05,0.17,7.45
2004-03-01,1.05,0.17,7.39
2005-03-01,1.07,0.17,7.51
2006-03-01,1.08,0.17,7.76
2007-03-01,1.1,0.17,7.75
2008-03-01,1.07,0.17,7.8
2009-03-01,1.07,0.18,7.7
2010-03-01,1.11,0.2,7.84
2011-03-01,1.12,0.21,8.03
2012-03-01,1.12,0.21,8.05
2013-03-01,1.09,0.2,7.9
2014-03-01,1.07,0.21,7.83
2015-03-01,1.06,0.2,7.83
2016-03-01,1,0.19,7.78
2017-03-01,1,0.2,7.74
2018-03-01,1.05,0.19,7.96
2019-03-01,1.06,0.2,7.98
2020-03-01,1.08,0.2,7.75
2021-03-01,1.11,0.2,8.52
2022-03-01,1.09,0.2,8.44
2023-03-01,1.08,0.19,7.28
2024-03-01,1.11,0.19,7.13
2025-03-01,1.17,0.2,7.04
2026-03-01,1.19,0.21,7.14
2027-03-01,1.2,0.21,7.19
2028-03-01,1.22,0.22,6.87
2029-03-01,1.18,0.21,6.94
2030-03-01,1.2,0.21,7.37
2031-03-01,1.2,0.22,6.95
2032-03-01,1.23,0.21,7.26
2033-03-01,1.23,0.22,7.47
2034-03-01,1.25,0.22,7.47
2035-03-01,1.29,0.24,8.02
2036-03-01,1.31,0.25,7.94
2037-03-01,1.37,0.26,8.52
2038-03-01,1.43,0.27,8.78
2039-03-01,1.43,0.26,9.12
2040-03-01,1.44,0.26,9.1
2041-03-01,1.45,0.25,9.21
2042-03-01,1.52,0.27,9.38
2043-03-01,1.55,0.28,9.7
2044-03-01,1.58,0.29,9.86
2045-03-01,1.64,0.31,10.47
2046-03-01,1.64,0.31,10.56
2047-03-01,1.65,0.31,10.79
2048-03-01,1.62,0.32,10.71
2049-03-01,1.64,0.33,11.03
2050-03-01,1.69,0.34,12.36
2051-03-01,1.71,0.34,13.05
2052-03-01,1.76,0.36,13.39
2053-03-01,1.78,0.35,14.23
2054-03-01,1.82,0.36,14.93
2055-03-01,1.8,0.37,15.48
2056-03-01,1.81,0.38,16.09
2057-03-01,1.83,0.38,16.2
2058-03-01,1.81,0.37,16.15
2059-03-01,1.82,0.37,16.44
2060-03-01,1.92,0.39,16.85
2061-03-01,1.96,0.4,18.22
2062-03-01,2,0.42,18.36
2063-03-01,2.02,0.42,18.36
2064-03-01,2.07,0.43,18.58
2065-03-01,2.04,0.42,18.17
2066-03-01,2.06,0.42,18.36
2067-03-01,2.1,0.43,18.26
2068-03-01,2.11,0.43,24.08
2069-03-01,2.18,0.43,24.39
2070-03-01,2.26,0.45,24.5
2071-03-01,2.37,0.45,25.21
2072-03-01,2.36,0.46,27.16
2073-03-01,2.46,0.47,28.04
2074-03-01,2.56,0.49,28.32
2075-03-01,2.75,0.56,28.12
2076-03-01,2.8,0.59,30.32
2077-03-01,2.86,0.61,30.88
2078-03-01,3.01,0.64,31.24
2079-03-01,3.26,0.69,32.22
2080-03-01,3.26,0.7,32.74
2081-03-01,3.32,0.71,31.87
2082-03-01,3.41,0.71,32.38
2083-03-01,3.47,0.72,32.37
2084-03-01,3.73,0.73,35.24
2085-03-01,3.84,0.74,34.84
