"Date","median","lower_90ci","upper_90ci"
1994-06-01,38.85,24.65,82.55
1995-06-01,38.47,24.3,81.76
1996-06-01,38.23,24.18,81.78
1997-06-01,38.48,24.33,82.64
1998-06-01,38.62,24.39,82.1
1999-06-01,38.58,24.38,82.98
2000-06-01,38.79,24.57,81.45
2001-06-01,39.26,24.26,82.36
2002-06-01,39.11,24.29,81.88
2003-06-01,39.05,23.96,84.49
2004-06-01,38.72,23.63,83.05
2005-06-01,39.05,23.4,84.01
2006-06-01,38.95,23.16,83.39
2007-06-01,38.98,23.05,82.16
2008-06-01,38.8,22.92,81.16
2009-06-01,38.55,23.06,81.18
2010-06-01,38.67,22.97,81.57
2011-06-01,38.39,22.75,81.7
2012-06-01,38.23,22.8,78.85
2013-06-01,38.44,22.5,79.04
2014-06-01,38.06,22.17,77.62
2015-06-01,38.06,21.69,80.28
2016-06-01,38.53,21.5,82.99
2017-06-01,38.56,21.5,83.73
2018-06-01,38.3,21.24,82.37
2019-06-01,38.03,20.89,83.32
2020-06-01,37.74,20.89,82.75
2021-06-01,38.06,20.88,83.58
2022-06-01,37.74,20.26,83.05
2023-06-01,38.05,20.38,82.68
2024-06-01,38.35,20.5,81.22
2025-06-01,38.35,20.91,80.5
2026-06-01,38.35,21.06,79.9
2027-06-01,37.98,20.75,79.17
2028-06-01,37.74,20.31,79.38
2029-06-01,37.85,20.61,78.8
2030-06-01,37.57,20.18,78.55
2031-06-01,37.13,20.14,78.16
2032-06-01,36.97,19.91,77.85
2033-06-01,37.19,20.21,76.46
2034-06-01,37.54,20.17,76.76
2035-06-01,36.7,19.98,74.61
2036-06-01,36.9,19.84,76.22
2037-06-01,36.86,19.55,74.79
2038-06-01,36.92,19.74,75.74
2039-06-01,36.9,19.63,76.04
2040-06-01,36.98,19.68,77.68
2041-06-01,37.61,19.67,78.23
2042-06-01,37.39,19.43,78.53
2043-06-01,37.08,19.78,78.22
2044-06-01,37.21,19.68,78.13
2045-06-01,37.16,19.76,75.41
2046-06-01,36.95,19.85,73.82
2047-06-01,36.67,19.66,72.25
2048-06-01,36.66,19.76,72.91
2049-06-01,36.57,19.43,71.63
2050-06-01,36.61,19.22,71.72
2051-06-01,36.17,18.74,71.78
2052-06-01,36.1,18.69,73.09
2053-06-01,36.03,18.41,74.52
2054-06-01,35.83,18.17,75.17
2055-06-01,35.69,17.78,76.31
2056-06-01,35.96,17.38,77.2
2057-06-01,35.65,17.22,77.08
2058-06-01,35.65,17.52,76.63
2059-06-01,35.18,16.61,77.05
2060-06-01,35.04,16.53,77.07
2061-06-01,35.44,16.79,77.25
2062-06-01,36.1,16.75,77.25
2063-06-01,36.31,16.43,76.69
2064-06-01,36.01,16.32,76.9
2065-06-01,36.11,16.26,78.52
2066-06-01,35.66,15.93,77.92
2067-06-01,35.63,15.71,78.48
2068-06-01,35.52,15.47,78.4
2069-06-01,35.78,15.15,79.08
2070-06-01,35.77,15.1,77.72
2071-06-01,35.52,15.27,77.76
2072-06-01,35.96,15.17,77.92
2073-06-01,35.81,15.06,77.72
2074-06-01,35.82,14.82,78.31
2075-06-01,35.67,14.71,78.08
2076-06-01,35.59,14,77.87
2077-06-01,35.97,14.05,79.79
2078-06-01,35.98,13.7,79.33
2079-06-01,36.28,14.23,80.23
2080-06-01,36.3,14,80.43
2081-06-01,36.15,13.73,80.46
2082-06-01,36.3,13.96,79.83
2083-06-01,36.21,14,78.98
2084-06-01,36.06,13.55,79.69
2085-06-01,35.88,13.31,79.09
