"Date","median","lower_90ci","upper_90ci"
1994-09-01,3.4,1.21,7.67
1995-09-01,3.42,1.23,7.85
1996-09-01,3.47,1.29,7.97
1997-09-01,3.57,1.32,8.16
1998-09-01,3.66,1.35,8.3
1999-09-01,3.78,1.41,8.37
2000-09-01,3.85,1.45,8.52
2001-09-01,3.89,1.48,8.59
2002-09-01,3.93,1.53,8.56
2003-09-01,3.97,1.57,8.71
2004-09-01,4.04,1.59,8.81
2005-09-01,4.09,1.63,8.9
2006-09-01,4.14,1.63,8.85
2007-09-01,4.2,1.66,9.05
2008-09-01,4.3,1.71,9.25
2009-09-01,4.43,1.78,9.36
2010-09-01,4.51,1.82,9.43
2011-09-01,4.54,1.84,9.51
2012-09-01,4.53,1.85,9.45
2013-09-01,4.55,1.86,9.44
2014-09-01,4.59,1.9,9.58
2015-09-01,4.67,1.94,9.69
2016-09-01,4.72,1.98,9.73
2017-09-01,4.78,2.02,9.82
2018-09-01,4.89,2.05,9.99
2019-09-01,5.01,2.11,10.19
2020-09-01,5.15,2.16,10.31
2021-09-01,5.22,2.18,10.4
2022-09-01,5.36,2.22,10.52
2023-09-01,5.37,2.22,10.63
2024-09-01,5.39,2.22,10.72
2025-09-01,5.43,2.23,10.77
2026-09-01,5.53,2.26,10.87
2027-09-01,5.58,2.28,10.94
2028-09-01,5.62,2.29,11.13
2029-09-01,5.62,2.27,11.26
2030-09-01,5.7,2.29,11.35
2031-09-01,5.71,2.32,11.5
2032-09-01,5.75,2.28,11.49
2033-09-01,5.82,2.31,11.42
2034-09-01,5.78,2.3,11.5
2035-09-01,5.79,2.29,11.59
2036-09-01,5.86,2.38,11.71
2037-09-01,5.94,2.38,11.67
2038-09-01,6.01,2.41,11.65
2039-09-01,6.03,2.41,11.67
2040-09-01,6.07,2.44,11.74
2041-09-01,6.23,2.51,11.88
2042-09-01,6.37,2.57,12.08
2043-09-01,6.5,2.65,12.15
2044-09-01,6.58,2.7,12.19
2045-09-01,6.66,2.76,12.43
2046-09-01,6.75,2.86,12.66
2047-09-01,6.82,2.88,12.65
2048-09-01,6.85,2.91,12.64
2049-09-01,6.83,2.88,12.62
2050-09-01,6.85,2.87,12.7
2051-09-01,6.89,2.88,12.8
2052-09-01,6.9,2.88,12.93
2053-09-01,7,2.92,13.02
2054-09-01,7.14,2.93,13.21
2055-09-01,7.22,2.95,13.29
2056-09-01,7.24,2.96,13.36
2057-09-01,7.25,2.96,13.34
2058-09-01,7.31,2.98,13.34
2059-09-01,7.37,3.01,13.34
2060-09-01,7.4,3,13.42
2061-09-01,7.51,3.04,13.46
2062-09-01,7.61,3.06,13.85
2063-09-01,7.72,3.1,13.96
2064-09-01,7.88,3.22,14.09
2065-09-01,7.99,3.27,14.2
2066-09-01,8.03,3.31,14.3
2067-09-01,8.1,3.34,14.45
2068-09-01,8.05,3.29,14.62
2069-09-01,8.11,3.3,14.73
2070-09-01,8.2,3.29,14.88
2071-09-01,8.2,3.27,15.08
2072-09-01,8.28,3.32,15.13
2073-09-01,8.34,3.36,15.25
2074-09-01,8.47,3.47,15.43
2075-09-01,8.53,3.49,15.48
2076-09-01,8.59,3.44,15.54
2077-09-01,8.58,3.46,15.6
2078-09-01,8.66,3.48,15.75
2079-09-01,8.74,3.52,15.9
2080-09-01,8.78,3.59,15.96
2081-09-01,8.83,3.61,15.98
2082-09-01,8.95,3.61,16.04
2083-09-01,8.95,3.6,16.18
2084-09-01,8.97,3.66,16.24
2085-09-01,9.05,3.67,16.34
