"Date","median","lower_90ci","upper_90ci"
1994-09-01,72.31,56.89,88.61
1995-09-01,69.91,57.62,87.26
1996-09-01,70.14,56.98,78.88
1997-09-01,69.64,55.1,79.94
1998-09-01,68.01,54.65,74.79
1999-09-01,69.7,50.08,74.67
2000-09-01,64.63,50.01,68.87
2001-09-01,63.09,51.25,68.74
2002-09-01,60.47,53.56,69.8
2003-09-01,61.31,50.68,67.77
2004-09-01,60.96,50.81,69.21
2005-09-01,57.38,49.66,74.04
2006-09-01,56.36,48.13,76.45
2007-09-01,56.05,44.55,74.23
2008-09-01,57.37,37.92,75
2009-09-01,56.39,37.61,77.31
2010-09-01,56.18,37.29,82.21
2011-09-01,56.91,36.35,84.13
2012-09-01,56.73,36.09,81.81
2013-09-01,56.32,33.94,83.89
2014-09-01,58.48,33.44,90.59
2015-09-01,57.65,32.35,92.43
2016-09-01,58.29,33.46,91.54
2017-09-01,57.74,31.35,92.89
2018-09-01,58.93,31.24,96.83
2019-09-01,56.18,28.96,93.55
2020-09-01,55.86,26.19,93.67
2021-09-01,54.48,23.69,94.66
2022-09-01,54.05,23.28,94.49
2023-09-01,48.33,17.97,92.16
2024-09-01,45.56,17.89,92.51
2025-09-01,44.02,15.29,92.48
2026-09-01,43.8,15.94,99.18
2027-09-01,43.63,14.76,100.59
2028-09-01,43.55,14.57,97.76
2029-09-01,39.44,14.4,102.11
2030-09-01,39.94,13.65,104.52
2031-09-01,41.02,13.05,105.19
2032-09-01,39.63,9.39,102.68
2033-09-01,36.22,9.66,108.88
2034-09-01,35.96,9.59,103.89
2035-09-01,35.08,9.57,102.57
2036-09-01,35.61,8.23,105.64
2037-09-01,32.52,8.13,104.94
2038-09-01,30.84,8.17,100.45
2039-09-01,28.67,8.14,101.1
2040-09-01,29.06,8,98.81
2041-09-01,28.96,8.92,93.34
2042-09-01,27.14,8.82,97.59
2043-09-01,24.79,8.83,100.75
2044-09-01,19.52,8.8,93.35
2045-09-01,19.45,9.02,90.58
2046-09-01,19.48,7.61,92.91
2047-09-01,21.14,7.5,97.78
2048-09-01,20.76,7.51,93.6
2049-09-01,22,7.4,94.95
2050-09-01,23.42,7.29,94.96
2051-09-01,24.59,7.19,96.08
2052-09-01,29.72,7.15,100.61
2053-09-01,29.79,8.24,100.84
2054-09-01,30.54,8.25,99.24
2055-09-01,30.45,8.19,99.84
2056-09-01,30.77,8.13,91.92
2057-09-01,30.8,8.02,90.78
2058-09-01,31.66,7.98,87.56
2059-09-01,31.45,7.93,83.6
2060-09-01,30.35,7.81,78.81
2061-09-01,26.11,7.72,79.89
2062-09-01,28.62,7.6,81.24
2063-09-01,28.18,7.14,77.22
2064-09-01,28.08,7.03,76.97
2065-09-01,28.46,6.43,76.73
2066-09-01,25.83,6.29,72.79
2067-09-01,27.28,6.08,74.14
2068-09-01,26.18,5.93,71.91
2069-09-01,23.86,5.75,68.03
2070-09-01,23.44,5.67,64.87
2071-09-01,23.44,5.42,65.38
2072-09-01,24.73,5.43,61.16
2073-09-01,24.55,4.91,57.54
2074-09-01,24.15,4.73,57.5
2075-09-01,24.12,4.51,59.95
2076-09-01,21.4,4.32,59.93
2077-09-01,17.97,4.15,57.6
2078-09-01,17.83,4.09,54.02
2079-09-01,15.95,4.04,56.75
2080-09-01,14.76,3.8,62.23
2081-09-01,13.93,3.77,59
2082-09-01,11.93,3.76,55.58
2083-09-01,12.04,2.62,51.2
2084-09-01,11.6,2.49,54.16
2085-09-01,11.7,2.45,54.58
