"Date","median","lower_90ci","upper_90ci"
1994-03-01,24.94,12.37,55.29
1995-03-01,25.54,12.68,55.69
1996-03-01,26.36,13,57.13
1997-03-01,27.09,13.07,59.13
1998-03-01,28.37,13.62,61.35
1999-03-01,29.53,13.98,61.87
2000-03-01,30.19,14.31,63.16
2001-03-01,30.99,14.9,65.76
2002-03-01,31.71,15.3,67.6
2003-03-01,32.98,15.84,70.32
2004-03-01,33.16,16,70.6
2005-03-01,33.93,16.29,71.98
2006-03-01,34.9,16.78,73.01
2007-03-01,35.84,17.18,75.08
2008-03-01,37.54,18.03,77.91
2009-03-01,39.38,18.62,80.14
2010-03-01,39.7,18.6,80.91
2011-03-01,40.7,19.26,82.84
2012-03-01,41.59,19.33,83.6
2013-03-01,42.11,19.53,84.23
2014-03-01,42.93,19.71,85.94
2015-03-01,43.59,20.13,86.64
2016-03-01,43.95,20.51,86.65
2017-03-01,45.3,20.61,88
2018-03-01,46.75,21.2,89.88
2019-03-01,47.37,21.74,91.42
2020-03-01,48.4,22.61,94.13
2021-03-01,49.32,23.01,96.08
2022-03-01,49.82,23.43,96.98
2023-03-01,50.06,23.6,98.93
2024-03-01,50.27,23.68,99.23
2025-03-01,51.3,24.11,102.32
2026-03-01,53.12,24.51,104.9
2027-03-01,54.38,25.66,105.34
2028-03-01,54.39,26.3,105.73
2029-03-01,54.38,26.54,107.41
2030-03-01,55.89,26.97,109.29
2031-03-01,56.68,26.76,110.72
2032-03-01,57.95,27.03,112.97
2033-03-01,57.55,27.02,113.63
2034-03-01,58.78,27.31,116.15
2035-03-01,59.76,27.78,116.83
2036-03-01,61.05,28.07,118.98
2037-03-01,62.41,28.11,122.36
2038-03-01,63.24,29.18,122.97
2039-03-01,62.81,29.34,122.82
2040-03-01,64.1,29.81,125.69
2041-03-01,65.16,30.07,129.3
2042-03-01,66.92,31.12,130.82
2043-03-01,69.05,32,133.21
2044-03-01,70.31,33.43,134.67
2045-03-01,70.59,33.5,135.79
2046-03-01,72.48,34,139.28
2047-03-01,72.22,34.45,139.71
2048-03-01,73.07,34.14,140.98
2049-03-01,73.65,33.93,142.39
2050-03-01,74.6,33.75,141.61
2051-03-01,75.18,34.03,142.32
2052-03-01,76.67,33.99,144.77
2053-03-01,77.44,34.59,147.27
2054-03-01,79.47,35.39,150.24
2055-03-01,80.19,35.55,150.67
2056-03-01,79.66,35.7,150.14
2057-03-01,80.22,35.17,151.68
2058-03-01,82.05,35.12,154.3
2059-03-01,82.76,35.17,154.12
2060-03-01,83.15,35.33,155.84
2061-03-01,83.18,35.53,154.99
2062-03-01,83.49,35.46,156.04
2063-03-01,84.05,35.64,155.4
2064-03-01,85.03,36.45,155.96
2065-03-01,86.29,36.36,159.09
2066-03-01,86,36.44,160.98
2067-03-01,85.62,36.57,160.63
2068-03-01,85.09,35.09,162.17
2069-03-01,85.7,34.88,164.02
2070-03-01,86.41,35.44,164.48
2071-03-01,86.29,35.23,163.38
2072-03-01,86.11,35.15,164.03
2073-03-01,86.64,35.26,166.71
2074-03-01,87.08,34.37,167.92
2075-03-01,87.65,34.25,171.6
2076-03-01,86.78,33.98,170.85
2077-03-01,86.64,33.86,172.98
2078-03-01,86.44,34.07,175.33
2079-03-01,87.94,34.87,178.11
2080-03-01,87.46,34.83,179.35
2081-03-01,87.82,35.01,179.2
2082-03-01,88.71,35.58,179.45
2083-03-01,89.6,35.17,179.21
2084-03-01,89.12,34.2,178.65
2085-03-01,89.87,33.94,181.79
