"Date","median","lower_90ci","upper_90ci"
1994-01-01,641,598,690
1995-01-01,637,602,697
1996-01-01,629,603,695
1997-01-01,635,603,692
1998-01-01,628,597,695
1999-01-01,627,597,698
2000-01-01,621,592,686
2001-01-01,633,588,686
2002-01-01,638,580,688
2003-01-01,636,566,697
2004-01-01,631,553,704
2005-01-01,620,545,713
2006-01-01,627,545,715
2007-01-01,623,547,710
2008-01-01,626,540,714
2009-01-01,628,532,715
2010-01-01,626,533,715
2011-01-01,626,529,710
2012-01-01,615,526,711
2013-01-01,616,522,712
2014-01-01,620,516,712
2015-01-01,619,509,706
2016-01-01,618,497,707
2017-01-01,619,496,714
2018-01-01,614,487,715
2019-01-01,608,483,713
2020-01-01,601,477,717
2021-01-01,598,468,716
2022-01-01,595,457,711
2023-01-01,596,453,706
2024-01-01,588,450,706
2025-01-01,585,452,702
2026-01-01,577,452,704
2027-01-01,571,448,705
2028-01-01,573,437,702
2029-01-01,571,429,708
2030-01-01,574,425,711
2031-01-01,573,423,707
2032-01-01,572,415,707
2033-01-01,572,421,711
2034-01-01,580,424,700
2035-01-01,583,421,688
2036-01-01,580,412,689
2037-01-01,585,403,689
2038-01-01,589,403,691
2039-01-01,582,401,683
2040-01-01,585,399,681
2041-01-01,587,396,688
2042-01-01,590,390,686
2043-01-01,589,387,693
2044-01-01,587,384,695
2045-01-01,584,385,699
2046-01-01,592,386,699
2047-01-01,580,379,689
2048-01-01,580,377,697
2049-01-01,576,368,701
2050-01-01,578,360,699
2051-01-01,575,355,700
2052-01-01,576,350,697
2053-01-01,572,346,696
2054-01-01,573,347,702
2055-01-01,569,340,698
2056-01-01,570,333,701
2057-01-01,572,329,705
2058-01-01,569,329,708
2059-01-01,568,324,698
2060-01-01,562,317,694
2061-01-01,568,311,698
2062-01-01,567,313,699
2063-01-01,571,304,694
2064-01-01,562,295,692
2065-01-01,554,288,695
2066-01-01,550,276,696
2067-01-01,552,274,698
2068-01-01,551,264,693
2069-01-01,553,258,696
2070-01-01,549,253,697
2071-01-01,542,251,695
2072-01-01,534,249,700
2073-01-01,528,241,695
2074-01-01,531,236,694
2075-01-01,531,229,695
2076-01-01,521,222,698
2077-01-01,527,221,691
2078-01-01,523,217,682
2079-01-01,519,219,684
2080-01-01,514,213,681
2081-01-01,514,209,671
2082-01-01,510,211,667
2083-01-01,506,207,665
2084-01-01,506,196,656
2085-01-01,506,195,656
