"Date","median","lower_90ci","upper_90ci"
1994-06-01,1.62,0.53,3.88
1995-06-01,1.37,0.53,3.46
1996-06-01,1,0.53,3.46
1997-06-01,1,0.53,3.46
1998-06-01,1.14,0.53,3.49
1999-06-01,1.14,0.53,3.49
2000-06-01,1.14,0.53,3.87
2001-06-01,1.14,0.53,4.04
2002-06-01,1.14,0.53,4.04
2003-06-01,1.14,0.53,4.09
2004-06-01,1.15,0.53,4.09
2005-06-01,1.15,0.48,3.88
2006-06-01,0.69,0.19,3.82
2007-06-01,0.93,0.19,3.82
2008-06-01,0.94,0.19,3.42
2009-06-01,0.94,0,3.4
2010-06-01,0.91,0,3.4
2011-06-01,0.91,0.05,3.4
2012-06-01,0.96,0.05,3.4
2013-06-01,1.05,0.05,2.92
2014-06-01,0.99,0.05,2.92
2015-06-01,0.99,0.06,3.25
2016-06-01,0.87,0.14,3.27
2017-06-01,1.53,0.14,3.27
2018-06-01,1.86,0.27,3.25
2019-06-01,1.89,0.19,3.31
2020-06-01,1.91,0.16,3.31
2021-06-01,2.24,0.16,4.36
2022-06-01,2.2,0.16,4.22
2023-06-01,2.18,0.16,4.22
2024-06-01,1.99,0.16,4.3
2025-06-01,2.07,0.22,5.1
2026-06-01,2.13,0.2,5.1
2027-06-01,2.13,0.2,5.71
2028-06-01,2.09,0.25,8.1
2029-06-01,2.01,0.25,8.1
2030-06-01,1.42,0.25,8.1
2031-06-01,1.62,0.26,8.48
2032-06-01,1.88,0.29,8.55
2033-06-01,1.88,0.29,8.77
2034-06-01,1.99,0.29,8.91
2035-06-01,1.8,0.33,8.91
2036-06-01,2.39,0.33,8.91
2037-06-01,2.39,0.33,8.79
2038-06-01,2.55,0.33,8.79
2039-06-01,2.55,0.33,8.79
2040-06-01,2.55,0.36,9.37
2041-06-01,2.58,0.43,9.37
2042-06-01,2.58,0.39,9.88
2043-06-01,2.91,0.39,9.88
2044-06-01,2.91,0.39,10.07
2045-06-01,2.55,0.39,10.09
2046-06-01,2.84,0.4,9.96
2047-06-01,2.84,0.4,9.29
2048-06-01,2.84,0.24,10.38
2049-06-01,2.79,0.24,10.07
2050-06-01,4.27,0.24,10.65
2051-06-01,4.03,0.27,11.66
2052-06-01,4.59,0.27,11.62
2053-06-01,4.69,0.27,11.81
2054-06-01,4.65,0.27,11.81
2055-06-01,3.96,0.21,12.84
2056-06-01,3.96,0.21,12.84
2057-06-01,3.43,0.21,12.9
2058-06-01,3.43,0.05,12.52
2059-06-01,3.43,0.05,13.88
2060-06-01,4.72,0.05,15.85
2061-06-01,4.92,0.05,16.1
2062-06-01,4.93,0.05,16.14
2063-06-01,4.95,0.05,16.39
2064-06-01,5.05,0.06,16.13
2065-06-01,5.63,0.06,16.85
2066-06-01,5.86,0.06,17.4
2067-06-01,5.86,0.06,19.46
2068-06-01,6.2,0.06,19.54
2069-06-01,6.39,0.06,19.98
2070-06-01,5.92,0.06,20.2
2071-06-01,5.56,0.05,21.15
2072-06-01,5.58,0.05,20.62
2073-06-01,5.58,0.05,20.92
2074-06-01,5.29,0.34,21.22
2075-06-01,5.7,0.34,22.42
2076-06-01,5.74,0.32,22.73
2077-06-01,5.77,0.32,23.35
2078-06-01,5.72,0.32,22.36
2079-06-01,5.08,0.32,24.13
2080-06-01,5.27,0.19,23.58
2081-06-01,5.27,0.29,24.05
2082-06-01,5.39,0.29,25.05
2083-06-01,5.21,0.28,26.67
2084-06-01,6.1,0.28,27.78
2085-06-01,6.22,0.28,27.05
