"Date","median","lower_90ci","upper_90ci"
1994-09-01,95.26,86.78,110.75
1995-09-01,93.09,84.4,109.47
1996-09-01,92.12,81.65,106.21
1997-09-01,91.19,82.51,106.46
1998-09-01,89.73,82.65,102.63
1999-09-01,88.3,80.06,99.2
2000-09-01,86.8,79.83,96.29
2001-09-01,87.67,79.01,97.76
2002-09-01,87.72,74.54,97.81
2003-09-01,88.62,71.95,98.57
2004-09-01,88.9,70.2,99.55
2005-09-01,85.62,71.36,98.5
2006-09-01,85.4,71.77,99.16
2007-09-01,82.79,70.12,95.42
2008-09-01,85.19,67.44,96.75
2009-09-01,87.59,67.49,97.42
2010-09-01,86.67,64.75,93.62
2011-09-01,87.81,64.86,93.56
2012-09-01,87.18,65.06,93.78
2013-09-01,88.55,66.06,98.3
2014-09-01,88.42,65.04,99.7
2015-09-01,85.19,64.97,99.28
2016-09-01,82.14,63.63,100.42
2017-09-01,79.85,62.44,99.12
2018-09-01,83.41,58.45,95.57
2019-09-01,80.75,59.06,97.32
2020-09-01,79.49,57.01,98.54
2021-09-01,77.51,55.17,97.78
2022-09-01,76.62,52.47,99.62
2023-09-01,74.17,52.16,97.32
2024-09-01,72.73,53.46,95.4
2025-09-01,73.19,54.05,99.02
2026-09-01,74.14,51.07,98.94
2027-09-01,74.74,51.74,101.12
2028-09-01,76.46,50.85,103.34
2029-09-01,75.07,48.71,104.25
2030-09-01,77.01,47.96,102.15
2031-09-01,73.6,46.96,101.28
2032-09-01,71.92,45.76,103.93
2033-09-01,70.08,45.39,102.03
2034-09-01,71.48,44.47,100.35
2035-09-01,73.38,42.2,100.08
2036-09-01,71.09,40.82,103.64
2037-09-01,72.93,42.5,108.32
2038-09-01,71.25,42.68,111.46
2039-09-01,69.52,42.03,108.71
2040-09-01,67.71,43.24,112.04
2041-09-01,64.91,41.1,115.22
2042-09-01,62.27,40.12,116.54
2043-09-01,65.71,39.21,115.87
2044-09-01,64.15,37.99,113.26
2045-09-01,61.42,36.37,113.84
2046-09-01,59.5,36.97,113.68
2047-09-01,61.96,33.8,112.67
2048-09-01,59.87,32.73,115.04
2049-09-01,60.87,29.33,114.51
2050-09-01,60.29,27.2,114.16
2051-09-01,60.35,26.27,119.37
2052-09-01,61.31,25.36,119.44
2053-09-01,58.01,25.75,122.23
2054-09-01,56.24,23.24,122.9
2055-09-01,53.89,21.32,124.39
2056-09-01,55.4,19.81,126.91
2057-09-01,57.7,19.69,128.1
2058-09-01,54.73,18.81,126.36
2059-09-01,53.16,19.08,124.84
2060-09-01,49.87,19.8,123.84
2061-09-01,51.2,22.39,128.44
2062-09-01,50.28,22.97,127.01
2063-09-01,50.99,22.13,128.47
2064-09-01,50.48,22.64,131.79
2065-09-01,49.67,22.58,135.03
2066-09-01,50.58,20.95,132.03
2067-09-01,49.07,19,129.89
2068-09-01,47.11,18.38,130.48
2069-09-01,45.92,18.38,134.41
2070-09-01,45.38,16.52,135.36
2071-09-01,43.42,16.71,136.16
2072-09-01,41.88,16.43,137.36
2073-09-01,41.67,15.31,141.83
2074-09-01,38.74,16.45,144.58
2075-09-01,38.41,16.58,146.94
2076-09-01,39.24,15.5,153.64
2077-09-01,38.24,15.37,155.34
2078-09-01,35.39,15.22,155.09
2079-09-01,36.59,14.57,158.05
2080-09-01,35.54,14.37,159.86
2081-09-01,32.84,13.9,154.68
2082-09-01,30.72,14.18,154.21
2083-09-01,30.23,15.86,150.83
2084-09-01,30.25,14.64,151.07
2085-09-01,30.59,14.99,152
