"Date","median","lower_90ci","upper_90ci"
1994-06-01,15.14,0.97,86.29
1995-06-01,14.82,0.94,84.69
1996-06-01,14.53,0.94,84.63
1997-06-01,14.81,0.94,85.15
1998-06-01,14.24,0.93,85.54
1999-06-01,14.98,0.93,87.12
2000-06-01,15.97,1.01,87.69
2001-06-01,16.49,1.04,87.92
2002-06-01,16.08,1.04,86.67
2003-06-01,16.07,1.04,89.01
2004-06-01,15.79,1.04,87.93
2005-06-01,16.22,0.85,87.64
2006-06-01,16.28,0.69,87.51
2007-06-01,16.24,0.72,87.75
2008-06-01,15.86,0.7,85.96
2009-06-01,15.32,0.61,84.41
2010-06-01,15.23,0.71,85.16
2011-06-01,15.39,0.73,85.03
2012-06-01,15.69,0.76,85.6
2013-06-01,16.03,0.86,85.21
2014-06-01,16.8,0.89,86.55
2015-06-01,16.76,0.89,88.58
2016-06-01,17.11,0.84,87.16
2017-06-01,17.22,0.84,86.85
2018-06-01,17.66,0.82,86.19
2019-06-01,17.82,0.76,86.01
2020-06-01,17.27,0.64,85.86
2021-06-01,17.76,0.65,88.25
2022-06-01,17.44,0.56,87.78
2023-06-01,17.57,0.58,89
2024-06-01,16.58,0.58,85.29
2025-06-01,15.9,0.58,83.38
2026-06-01,16,0.58,82.65
2027-06-01,15.63,0.59,83.6
2028-06-01,16.03,0.59,82.86
2029-06-01,15.42,0.59,80.69
2030-06-01,14.2,0.52,78.13
2031-06-01,13.22,0.48,76.85
2032-06-01,13.69,0.48,76.46
2033-06-01,14.42,0.5,78.71
2034-06-01,14.19,0.51,78.6
2035-06-01,13.52,0.48,77.9
2036-06-01,13.3,0.46,76.41
2037-06-01,12.86,0.43,75.2
2038-06-01,12.93,0.44,75.31
2039-06-01,13,0.44,75.16
2040-06-01,13.17,0.35,75.33
2041-06-01,13.47,0.33,74.56
2042-06-01,13.1,0.32,74.7
2043-06-01,12.93,0.22,76.91
2044-06-01,11.98,0.2,73.41
2045-06-01,11.42,0.2,71.27
2046-06-01,10.94,0.2,71.39
2047-06-01,11.3,0.2,70.93
2048-06-01,10.84,0.19,71.94
2049-06-01,10.77,0.17,70.06
2050-06-01,10.77,0.17,69.29
2051-06-01,11.58,0.16,69.77
2052-06-01,12.74,0.16,73.49
2053-06-01,13.49,0.17,75.48
2054-06-01,13.58,0.17,76.24
2055-06-01,13.84,0.17,78.51
2056-06-01,13.99,0.17,80.19
2057-06-01,13.66,0.16,77.88
2058-06-01,13.23,0.16,79.16
2059-06-01,13.08,0.16,80.38
2060-06-01,12.94,0.15,79.9
2061-06-01,13.68,0.32,80.23
2062-06-01,13.76,0.32,79.69
2063-06-01,12.88,0.3,75.29
2064-06-01,13.04,0.3,75.35
2065-06-01,13,0.3,75.92
2066-06-01,12.37,0.3,76.36
2067-06-01,12.35,0.29,77.77
2068-06-01,12.31,0.32,77.9
2069-06-01,12.63,0.32,77.17
2070-06-01,12.63,0.32,78.09
2071-06-01,12.89,0.33,79.13
2072-06-01,13.33,0.3,79.43
2073-06-01,13.03,0.3,77.97
2074-06-01,13.39,0.29,78.74
2075-06-01,13.52,0.29,79.53
2076-06-01,13.42,0.29,78.34
2077-06-01,13.86,0.29,79.07
2078-06-01,13.64,0.27,77.4
2079-06-01,13.41,0.27,77.51
2080-06-01,13.55,0.27,77.67
2081-06-01,12.76,0.27,76.33
2082-06-01,11.97,0.28,74.19
2083-06-01,11.15,0.25,71.97
2084-06-01,11.56,0.25,72.63
2085-06-01,11.29,0.25,69.56
