"Date","median","lower_90ci","upper_90ci"
1994-06-01,58.07,2.36,221.74
1995-06-01,58.26,2.09,222.95
1996-06-01,57.27,2.02,220.53
1997-06-01,56.94,2.26,219.97
1998-06-01,56.04,2.03,220.88
1999-06-01,54.96,2.01,222
2000-06-01,54.37,2.21,221.89
2001-06-01,55.44,2.71,221.23
2002-06-01,54.55,2.7,219.13
2003-06-01,54.54,2.6,217.63
2004-06-01,52.69,2.44,215.66
2005-06-01,53.75,2.1,218.29
2006-06-01,54.09,2.1,219.08
2007-06-01,53.4,2.06,217.48
2008-06-01,54.19,2.06,216.97
2009-06-01,52.46,1.91,216.23
2010-06-01,51.73,1.98,214.82
2011-06-01,51.09,2.05,214.31
2012-06-01,51.07,2.24,215.05
2013-06-01,51.63,2.23,217.29
2014-06-01,52.68,2.14,216.79
2015-06-01,53.02,2.44,224.96
2016-06-01,52.63,2.44,222.7
2017-06-01,53.29,2.33,224.43
2018-06-01,52.81,2.11,222.81
2019-06-01,51.18,2.04,220.84
2020-06-01,51.72,2.03,218.9
2021-06-01,53.02,2.03,219.03
2022-06-01,53.2,2.03,218.48
2023-06-01,51.23,2.02,217.63
2024-06-01,49.04,1.98,213.11
2025-06-01,47.28,1.96,209.35
2026-06-01,47.08,1.95,208.84
2027-06-01,45.97,1.68,208.65
2028-06-01,46.8,1.69,207.28
2029-06-01,46.42,1.68,202.99
2030-06-01,44.32,1.68,199.56
2031-06-01,44.21,1.16,201.63
2032-06-01,44.79,1.25,199.6
2033-06-01,46.85,1.6,205.01
2034-06-01,46.27,1.53,204.87
2035-06-01,44.48,1.52,202.03
2036-06-01,44.34,1.53,202.87
2037-06-01,43.38,1.52,201.5
2038-06-01,43.08,1.54,200.49
2039-06-01,44.64,1.53,198.11
2040-06-01,45.2,1.44,200.33
2041-06-01,45.49,1.64,206.01
2042-06-01,46.88,1.47,208.43
2043-06-01,46.34,1.52,207.44
2044-06-01,44.53,1.51,206.84
2045-06-01,42.71,1.16,197.09
2046-06-01,42.97,1.18,197.51
2047-06-01,42.38,1.16,194.73
2048-06-01,41.74,1.15,196.68
2049-06-01,43.16,1.16,198.7
2050-06-01,42.96,1.16,198.72
2051-06-01,43.34,1.16,199.42
2052-06-01,43.93,1.16,203.92
2053-06-01,46.08,1.16,205.7
2054-06-01,45.75,1.17,203.59
2055-06-01,45.99,1.16,205.58
2056-06-01,46.97,1.17,208.6
2057-06-01,45.83,1.12,206.72
2058-06-01,45.89,1.1,207.62
2059-06-01,46.55,1.1,208.16
2060-06-01,46.96,0.91,206.2
2061-06-01,46.71,0.91,205.79
2062-06-01,45.98,0.81,203.86
2063-06-01,44.6,0.81,197.59
2064-06-01,43.53,0.81,196.5
2065-06-01,44.19,0.99,196.08
2066-06-01,43.77,0.98,194.44
2067-06-01,43.7,0.98,197
2068-06-01,42.16,0.96,197.45
2069-06-01,41.61,1.32,196.93
2070-06-01,41.9,1.52,198.57
2071-06-01,41.12,1.22,191.16
2072-06-01,40.77,1.2,192.64
2073-06-01,41.31,1.2,193.25
2074-06-01,41.57,1.27,191.85
2075-06-01,41.97,1.26,193.91
2076-06-01,39.91,1.24,193.63
2077-06-01,39.39,1.24,194
2078-06-01,39.31,1.24,192.2
2079-06-01,37.95,1.23,190.29
2080-06-01,36.76,1.23,189.25
2081-06-01,36.34,1.23,189.38
2082-06-01,35.26,1.23,184.18
2083-06-01,33.31,1.23,180.81
2084-06-01,34.18,1.22,187.02
2085-06-01,33.61,1.22,184.56
