"Date","median","lower_90ci","upper_90ci"
1994-03-01,0.04,0.01,0.34
1995-03-01,0.04,0.01,0.38
1996-03-01,0.04,0.01,0.37
1997-03-01,0.04,0.01,0.38
1998-03-01,0.04,0.01,0.42
1999-03-01,0.04,0.01,0.43
2000-03-01,0.04,0.01,0.43
2001-03-01,0.04,0.01,0.43
2002-03-01,0.04,0.01,0.43
2003-03-01,0.04,0.01,0.47
2004-03-01,0.04,0.01,0.46
2005-03-01,0.04,0.01,0.46
2006-03-01,0.04,0.01,0.48
2007-03-01,0.04,0.01,0.48
2008-03-01,0.04,0.01,0.53
2009-03-01,0.04,0.01,0.53
2010-03-01,0.04,0.01,0.55
2011-03-01,0.04,0.01,0.55
2012-03-01,0.04,0.01,0.56
2013-03-01,0.04,0.01,0.61
2014-03-01,0.04,0.01,0.61
2015-03-01,0.04,0.01,0.62
2016-03-01,0.04,0.01,0.63
2017-03-01,0.04,0.01,0.65
2018-03-01,0.04,0.01,0.65
2019-03-01,0.05,0.01,0.66
2020-03-01,0.05,0.01,0.66
2021-03-01,0.05,0.01,0.66
2022-03-01,0.04,0.01,0.66
2023-03-01,0.04,0.01,0.47
2024-03-01,0.04,0.01,0.46
2025-03-01,0.04,0.01,0.43
2026-03-01,0.05,0.01,0.43
2027-03-01,0.05,0.01,0.44
2028-03-01,0.05,0.01,0.4
2029-03-01,0.05,0.01,0.4
2030-03-01,0.05,0.01,0.39
2031-03-01,0.05,0.01,0.41
2032-03-01,0.05,0.01,0.41
2033-03-01,0.05,0.01,0.38
2034-03-01,0.05,0.01,0.38
2035-03-01,0.05,0.01,0.38
2036-03-01,0.05,0.01,0.41
2037-03-01,0.05,0.01,0.46
2038-03-01,0.05,0.01,0.41
2039-03-01,0.05,0.01,0.44
2040-03-01,0.05,0.01,0.43
2041-03-01,0.05,0.01,0.43
2042-03-01,0.05,0.01,0.42
2043-03-01,0.05,0.01,0.38
2044-03-01,0.05,0.01,0.38
2045-03-01,0.05,0.01,0.43
2046-03-01,0.05,0.01,0.42
2047-03-01,0.05,0.01,0.42
2048-03-01,0.05,0.01,0.47
2049-03-01,0.05,0.01,0.46
2050-03-01,0.05,0.01,0.48
2051-03-01,0.05,0.01,0.5
2052-03-01,0.05,0.01,0.53
2053-03-01,0.05,0.01,0.55
2054-03-01,0.06,0.01,0.73
2055-03-01,0.05,0.01,0.81
2056-03-01,0.05,0.01,0.83
2057-03-01,0.05,0.01,0.82
2058-03-01,0.05,0.01,0.82
2059-03-01,0.05,0.01,0.9
2060-03-01,0.05,0.01,0.91
2061-03-01,0.05,0.01,0.89
2062-03-01,0.05,0.01,0.89
2063-03-01,0.05,0.01,0.92
2064-03-01,0.06,0.01,1.22
2065-03-01,0.06,0.01,1.24
2066-03-01,0.06,0.01,1.31
2067-03-01,0.06,0.01,1.33
2068-03-01,0.06,0.01,1.4
2069-03-01,0.06,0.01,1.5
2070-03-01,0.06,0.01,1.56
2071-03-01,0.06,0.01,1.81
2072-03-01,0.06,0.01,1.84
2073-03-01,0.06,0.01,1.86
2074-03-01,0.06,0.01,1.86
2075-03-01,0.06,0.02,1.81
2076-03-01,0.06,0.02,1.81
2077-03-01,0.06,0.01,1.79
2078-03-01,0.06,0.01,1.76
2079-03-01,0.06,0.02,1.86
2080-03-01,0.06,0.02,1.85
2081-03-01,0.06,0.02,1.83
2082-03-01,0.06,0.02,1.82
2083-03-01,0.06,0.02,1.81
2084-03-01,0.06,0.02,1.63
2085-03-01,0.06,0.02,1.53
