"Date","median","lower_90ci","upper_90ci"
1994-01-01,1400,1368,1422
1995-01-01,1393,1370,1416
1996-01-01,1399,1378,1423
1997-01-01,1393,1383,1429
1998-01-01,1397,1380,1422
1999-01-01,1406,1382,1421
2000-01-01,1403,1379,1420
2001-01-01,1401,1378,1420
2002-01-01,1406,1380,1424
2003-01-01,1410,1377,1419
2004-01-01,1407,1371,1431
2005-01-01,1412,1375,1434
2006-01-01,1413,1379,1440
2007-01-01,1418,1378,1449
2008-01-01,1421,1391,1454
2009-01-01,1430,1396,1448
2010-01-01,1435,1402,1449
2011-01-01,1438,1415,1452
2012-01-01,1436,1410,1445
2013-01-01,1435,1410,1449
2014-01-01,1428,1411,1453
2015-01-01,1431,1422,1467
2016-01-01,1441,1426,1471
2017-01-01,1442,1422,1457
2018-01-01,1446,1416,1468
2019-01-01,1452,1414,1478
2020-01-01,1455,1404,1486
2021-01-01,1451,1407,1491
2022-01-01,1450,1409,1502
2023-01-01,1450,1399,1499
2024-01-01,1452,1407,1507
2025-01-01,1449,1418,1511
2026-01-01,1458,1421,1514
2027-01-01,1461,1413,1523
2028-01-01,1460,1412,1530
2029-01-01,1457,1409,1533
2030-01-01,1461,1408,1543
2031-01-01,1459,1409,1555
2032-01-01,1453,1409,1555
2033-01-01,1446,1413,1557
2034-01-01,1454,1409,1553
2035-01-01,1450,1406,1559
2036-01-01,1446,1397,1561
2037-01-01,1453,1392,1573
2038-01-01,1453,1400,1582
2039-01-01,1451,1397,1586
2040-01-01,1456,1395,1590
2041-01-01,1456,1391,1579
2042-01-01,1457,1392,1579
2043-01-01,1481,1394,1577
2044-01-01,1487,1402,1579
2045-01-01,1483,1398,1581
2046-01-01,1482,1386,1593
2047-01-01,1480,1387,1602
2048-01-01,1471,1386,1605
2049-01-01,1479,1389,1593
2050-01-01,1476,1389,1589
2051-01-01,1483,1394,1584
2052-01-01,1487,1405,1577
2053-01-01,1489,1408,1591
2054-01-01,1495,1408,1595
2055-01-01,1504,1409,1589
2056-01-01,1502,1411,1581
2057-01-01,1513,1420,1578
2058-01-01,1508,1417,1584
2059-01-01,1509,1409,1582
2060-01-01,1503,1413,1588
2061-01-01,1506,1410,1592
2062-01-01,1510,1413,1601
2063-01-01,1517,1401,1598
2064-01-01,1520,1398,1618
2065-01-01,1518,1405,1615
2066-01-01,1516,1408,1614
2067-01-01,1515,1418,1612
2068-01-01,1524,1404,1611
2069-01-01,1518,1412,1609
2070-01-01,1509,1413,1608
2071-01-01,1515,1422,1613
2072-01-01,1522,1428,1623
2073-01-01,1513,1423,1620
2074-01-01,1507,1419,1614
2075-01-01,1504,1432,1606
2076-01-01,1502,1435,1596
2077-01-01,1503,1444,1595
2078-01-01,1504,1441,1593
2079-01-01,1496,1444,1603
2080-01-01,1500,1436,1603
2081-01-01,1502,1437,1611
2082-01-01,1503,1423,1622
2083-01-01,1507,1409,1604
2084-01-01,1495,1406,1612
2085-01-01,1498,1401,1620
