"Date","median","lower_90ci","upper_90ci"
1994-01-01,1504,1473,1542
1995-01-01,1501,1472,1529
1996-01-01,1497,1466,1529
1997-01-01,1492,1475,1523
1998-01-01,1500,1475,1524
1999-01-01,1505,1468,1521
2000-01-01,1493,1465,1520
2001-01-01,1488,1468,1538
2002-01-01,1485,1460,1526
2003-01-01,1480,1458,1522
2004-01-01,1478,1436,1522
2005-01-01,1479,1424,1532
2006-01-01,1477,1419,1538
2007-01-01,1475,1410,1540
2008-01-01,1478,1412,1536
2009-01-01,1473,1414,1549
2010-01-01,1467,1419,1550
2011-01-01,1474,1418,1560
2012-01-01,1465,1414,1561
2013-01-01,1476,1419,1571
2014-01-01,1476,1407,1569
2015-01-01,1473,1401,1563
2016-01-01,1469,1408,1560
2017-01-01,1464,1408,1566
2018-01-01,1470,1393,1569
2019-01-01,1468,1388,1570
2020-01-01,1465,1379,1574
2021-01-01,1471,1381,1578
2022-01-01,1470,1360,1594
2023-01-01,1464,1352,1594
2024-01-01,1472,1355,1575
2025-01-01,1467,1343,1572
2026-01-01,1479,1332,1586
2027-01-01,1474,1334,1572
2028-01-01,1462,1331,1585
2029-01-01,1462,1331,1585
2030-01-01,1458,1336,1581
2031-01-01,1456,1341,1561
2032-01-01,1452,1336,1561
2033-01-01,1450,1305,1570
2034-01-01,1450,1299,1567
2035-01-01,1462,1297,1584
2036-01-01,1476,1289,1590
2037-01-01,1485,1276,1598
2038-01-01,1485,1280,1602
2039-01-01,1475,1277,1607
2040-01-01,1474,1285,1614
2041-01-01,1473,1275,1624
2042-01-01,1470,1273,1623
2043-01-01,1483,1267,1632
2044-01-01,1485,1280,1631
2045-01-01,1486,1277,1637
2046-01-01,1475,1264,1627
2047-01-01,1481,1248,1638
2048-01-01,1479,1252,1639
2049-01-01,1469,1244,1646
2050-01-01,1452,1233,1662
2051-01-01,1448,1228,1665
2052-01-01,1450,1238,1667
2053-01-01,1458,1244,1657
2054-01-01,1466,1250,1658
2055-01-01,1472,1272,1662
2056-01-01,1479,1281,1648
2057-01-01,1480,1287,1640
2058-01-01,1484,1293,1640
2059-01-01,1485,1300,1633
2060-01-01,1478,1312,1637
2061-01-01,1474,1328,1648
2062-01-01,1483,1323,1650
2063-01-01,1481,1344,1642
2064-01-01,1484,1360,1648
2065-01-01,1491,1356,1639
2066-01-01,1492,1350,1647
2067-01-01,1480,1348,1659
2068-01-01,1486,1341,1650
2069-01-01,1492,1344,1653
2070-01-01,1492,1334,1636
2071-01-01,1478,1340,1637
2072-01-01,1480,1335,1648
2073-01-01,1473,1337,1637
2074-01-01,1491,1333,1620
2075-01-01,1484,1336,1620
2076-01-01,1482,1324,1627
2077-01-01,1476,1317,1616
2078-01-01,1481,1314,1622
2079-01-01,1505,1319,1621
2080-01-01,1516,1335,1615
2081-01-01,1511,1333,1617
2082-01-01,1521,1328,1608
2083-01-01,1517,1322,1619
2084-01-01,1508,1316,1617
2085-01-01,1507,1298,1613
