"Date","median","lower_90ci","upper_90ci"
1994-01-01,115.79,111.78,140.72
1995-01-01,119.35,114.49,141.11
1996-01-01,118.24,113.22,142.26
1997-01-01,120.65,113.11,136.74
1998-01-01,120.35,113.94,135.4
1999-01-01,122.22,115.22,138.23
2000-01-01,122.79,113.19,139.24
2001-01-01,123.44,111.54,143.33
2002-01-01,123.06,109.32,143.82
2003-01-01,128.95,111.75,144.75
2004-01-01,127.7,110.62,142.66
2005-01-01,124.91,109.05,148.52
2006-01-01,125.03,108.1,151.21
2007-01-01,126.98,109.71,150.75
2008-01-01,127.6,106.73,150.32
2009-01-01,129.8,102.37,152.42
2010-01-01,127.82,104.5,151.85
2011-01-01,131.05,104.65,155.29
2012-01-01,130.44,104.97,158.33
2013-01-01,130.77,101.46,157.31
2014-01-01,130.23,103.64,160.6
2015-01-01,132.26,103.79,155.56
2016-01-01,129.21,102.86,156.92
2017-01-01,132.01,102.43,156.49
2018-01-01,134.82,102,154.98
2019-01-01,133.56,103.92,151.63
2020-01-01,136.51,102.22,151.15
2021-01-01,134.66,104.15,148.57
2022-01-01,136.83,107.52,148.46
2023-01-01,138.96,104.86,148.98
2024-01-01,132.47,101.93,145.56
2025-01-01,129.83,100.02,145.8
2026-01-01,128.02,102.72,147.43
2027-01-01,127.44,101.9,147.58
2028-01-01,127.62,101.21,150.37
2029-01-01,133.45,101.79,148.47
2030-01-01,132.47,102.07,147.74
2031-01-01,128.41,102.46,142.06
2032-01-01,132.63,101.49,141.77
2033-01-01,131.62,94.74,142.38
2034-01-01,131.33,94.63,141.54
2035-01-01,129.51,93.78,140.51
2036-01-01,129.98,93.6,140.54
2037-01-01,129.69,91.74,144.8
2038-01-01,128.08,93.57,149.43
2039-01-01,127.13,96.39,146.23
2040-01-01,125.93,95.55,145.6
2041-01-01,123.11,91.9,145.97
2042-01-01,122,95.99,142.98
2043-01-01,122.03,97.7,143.68
2044-01-01,124.07,95.1,145.85
2045-01-01,127.72,94.35,142.65
2046-01-01,126.84,96.03,142.17
2047-01-01,122.61,97.94,143.81
2048-01-01,120.98,98.83,145.77
2049-01-01,121.7,100.64,142.14
2050-01-01,119.68,101.67,141.77
2051-01-01,119.69,103.89,142.9
2052-01-01,119.99,103.59,142.05
2053-01-01,120.55,102.79,143.27
2054-01-01,123.25,100.9,148.67
2055-01-01,125.85,103.19,154.88
2056-01-01,127.19,98.55,154.32
2057-01-01,124.52,100.99,157.07
2058-01-01,123.78,103.35,156.45
2059-01-01,121.23,101.37,155.07
2060-01-01,119.38,102.51,156.71
2061-01-01,122.01,100.96,160.04
2062-01-01,122.02,98.2,159.11
2063-01-01,119.96,101.95,162.14
2064-01-01,120.59,102.15,163.1
2065-01-01,120.01,102.33,160.59
2066-01-01,121.49,100.55,160.67
2067-01-01,119.68,99.2,158.99
2068-01-01,116.02,96.39,158.45
2069-01-01,115.53,96.07,159.93
2070-01-01,115.47,92.94,156.96
2071-01-01,117.85,92.87,155.88
2072-01-01,117.73,91.09,154.65
2073-01-01,118.23,92.23,157.45
2074-01-01,118.69,92.71,151.47
2075-01-01,119.87,96.71,150.26
2076-01-01,123.92,95.35,153.38
2077-01-01,120.31,96.15,148.32
2078-01-01,121.08,94.64,142.62
2079-01-01,119.62,90.87,145.38
2080-01-01,123.39,93.04,144.03
2081-01-01,122.97,91.1,143.48
2082-01-01,122.69,89.16,141.31
2083-01-01,122.83,88.9,145.6
2084-01-01,121.32,93.06,141.22
2085-01-01,120.41,94.21,138.57
