"Date","median","lower_90ci","upper_90ci"
1995-01-01,836.26,826.3,841.41
1996-01-01,836.09,826.63,840.46
1997-01-01,833.06,828.57,837
1998-01-01,836.71,828.56,845.35
1999-01-01,838.44,831.95,848.79
2000-01-01,841.29,829.97,851.88
2001-01-01,837.28,831.95,855.85
2002-01-01,838.23,829.74,860.57
2003-01-01,841.19,826.06,865.87
2004-01-01,840.43,823.91,870.02
2005-01-01,837.63,825.02,875.52
2006-01-01,838.94,823.01,871.59
2007-01-01,846.44,827.45,878.55
2008-01-01,844.67,828.22,883.17
2009-01-01,847.2,830.74,885.8
2010-01-01,849.49,822.12,885.44
2011-01-01,850.31,823.66,878.87
2012-01-01,846.91,829.29,876.5
2013-01-01,845.83,825.7,874.78
2014-01-01,847,821.04,883.56
2015-01-01,848.49,821.8,888.83
2016-01-01,847.17,822.24,889.91
2017-01-01,852.44,821.92,894.28
2018-01-01,851.69,818.2,899.08
2019-01-01,856.93,821.95,902.88
2020-01-01,860.51,815.78,912.55
2021-01-01,858.75,815.71,919.1
2022-01-01,865.35,812.59,921.44
2023-01-01,862.63,809.93,922.55
2024-01-01,862.51,811.44,922.66
2025-01-01,862.75,813.78,919.34
2026-01-01,870.01,819.19,917.2
2027-01-01,876.71,824.97,919.21
2028-01-01,881.89,825.39,921.16
2029-01-01,879.83,826.72,931.27
2030-01-01,877.67,823.31,937.42
2031-01-01,879.55,820.74,939.32
2032-01-01,881.14,820.69,944.08
2033-01-01,885.79,825.86,940.07
2034-01-01,884.64,826.44,949.23
2035-01-01,888.75,833.71,953.88
2036-01-01,890.45,835.59,955.16
2037-01-01,889.02,836.61,953.46
2038-01-01,891.17,835.85,956.19
2039-01-01,894.99,832.3,959.54
2040-01-01,898.75,827.36,966.49
2041-01-01,904.01,830.97,976.5
2042-01-01,908.85,834.67,989.28
2043-01-01,910.38,842.06,998.9
2044-01-01,912.55,842.92,1002.52
2045-01-01,916.79,844.29,998.98
2046-01-01,920.84,845.94,1002.02
2047-01-01,920.64,847.16,1003.3
2048-01-01,924.02,854.42,1004.79
2049-01-01,930.47,854.51,1007.7
2050-01-01,933.35,859.43,1002.73
2051-01-01,936.69,866.28,1009.43
2052-01-01,936.19,872.25,1012.85
2053-01-01,939.61,876.13,1012.7
2054-01-01,943.13,873.05,1016.17
2055-01-01,945.64,876.71,1017.94
2056-01-01,951.66,877.81,1030.26
2057-01-01,956.91,877.59,1038.04
2058-01-01,961.35,878.26,1034.2
2059-01-01,960.46,873.6,1038.08
2060-01-01,960.32,870.11,1046.33
2061-01-01,966.21,876.96,1051.71
2062-01-01,972.43,876.17,1042.7
2063-01-01,973.06,876,1053.39
2064-01-01,973.97,880.34,1060.88
2065-01-01,972.32,879.76,1063
2066-01-01,974.81,882.67,1068.03
2067-01-01,980.69,882.53,1075.09
2068-01-01,986.86,888.02,1082.99
2069-01-01,986.69,893.18,1087.24
2070-01-01,986.72,898.6,1088.14
2071-01-01,988.77,896.17,1092.19
2072-01-01,991.97,895.98,1090.28
2073-01-01,997.69,897.66,1097.72
2074-01-01,1003.66,906.83,1111.02
2075-01-01,1000.43,911.5,1121.73
2076-01-01,1003.1,915.51,1126.88
2077-01-01,1006.74,914.99,1136.73
2078-01-01,1009.61,910.84,1138.66
2079-01-01,1016.11,920.02,1140.76
2080-01-01,1019.94,918.72,1148.72
2081-01-01,1022.36,917.6,1154.87
2082-01-01,1026.35,920.68,1157.48
2083-01-01,1026.48,921.01,1164.3
2084-01-01,1029.98,921.45,1174.75
2085-01-01,1028.43,922.6,1181.45
