"Date","median","lower_90ci","upper_90ci"
1994-09-01,114.47,110.62,116.81
1995-09-01,113.19,110.78,116.92
1996-09-01,113.33,110.96,116.99
1997-09-01,113.42,110.86,116.24
1998-09-01,112.98,110.66,115.52
1999-09-01,112.68,110.55,114.58
2000-09-01,112.52,109.82,115.03
2001-09-01,113.17,108.95,115.02
2002-09-01,112.58,108.93,115.03
2003-09-01,112.93,108.05,114.74
2004-09-01,112.65,108.25,114.45
2005-09-01,112.13,107.4,113.98
2006-09-01,111.77,106.8,113.09
2007-09-01,112.21,106.97,113.14
2008-09-01,111.82,106.13,113.1
2009-09-01,111.75,105.92,113.61
2010-09-01,111.08,106.45,113.71
2011-09-01,110.97,105.91,113.92
2012-09-01,110.65,105.47,112.87
2013-09-01,110.22,105.37,113.33
2014-09-01,110.34,105.43,112.99
2015-09-01,110.27,105.87,113.07
2016-09-01,109.42,105.55,112.87
2017-09-01,109.12,105.46,113.14
2018-09-01,109.32,105.15,112.79
2019-09-01,109.52,104.95,112.9
2020-09-01,109.72,104.88,112.83
2021-09-01,109.44,105.26,112.93
2022-09-01,110.08,105.35,112.87
2023-09-01,109.46,105.52,113.03
2024-09-01,109.39,105.81,111.95
2025-09-01,108.91,105.42,111.81
2026-09-01,109.22,104.51,112.16
2027-09-01,109.08,104.75,112.93
2028-09-01,109.01,104.5,112.46
2029-09-01,109.21,104.95,112.84
2030-09-01,109.2,104.35,112.66
2031-09-01,108.67,103.97,113.11
2032-09-01,108.35,103.56,113.27
2033-09-01,108.39,103.35,113.31
2034-09-01,108.12,103.1,112.4
2035-09-01,108.16,102.51,112.05
2036-09-01,108.12,103.19,111.79
2037-09-01,107.62,102.72,111.86
2038-09-01,108.4,102.71,112.38
2039-09-01,108.61,102.72,113.37
2040-09-01,109.52,102.7,113.33
2041-09-01,109.93,102.8,113.99
2042-09-01,110.79,102.73,114.56
2043-09-01,110.66,103.62,114.62
2044-09-01,110.55,104.46,114.44
2045-09-01,110.7,104.63,114.36
2046-09-01,111.54,104.66,114.99
2047-09-01,111.78,104.58,115.4
2048-09-01,112.3,104.96,115.32
2049-09-01,112.55,104.99,115.41
2050-09-01,113.04,105.14,116.05
2051-09-01,113.43,105.1,116.11
2052-09-01,112.74,104.93,116.85
2053-09-01,112.29,105.08,117.43
2054-09-01,111.6,104.88,117.74
2055-09-01,111.64,103.94,118.59
2056-09-01,112.16,104.19,118.62
2057-09-01,112.25,104.94,118.13
2058-09-01,112.76,105.31,118.96
2059-09-01,113.69,105.19,119.04
2060-09-01,112.8,105.46,119.91
2061-09-01,113.06,105.96,119.99
2062-09-01,112.98,107.09,120.55
2063-09-01,113.97,107.7,121.92
2064-09-01,115.08,108.74,123.72
2065-09-01,115.89,109.18,124.08
2066-09-01,115.79,108.48,124.88
2067-09-01,116.13,109.1,125.45
2068-09-01,116.24,109.03,125.56
2069-09-01,116.1,108.11,126.23
2070-09-01,115.84,107.86,125.92
2071-09-01,116.47,108.54,126.21
2072-09-01,116.32,108.74,127.06
2073-09-01,116.85,107.74,127.72
2074-09-01,117.52,108.1,128.23
2075-09-01,116.75,108.87,128.85
2076-09-01,117.64,107.86,130.03
2077-09-01,117.39,107.3,130.77
2078-09-01,117.99,107.25,131.76
2079-09-01,118.02,107.9,131.4
2080-09-01,117.63,108.24,132.22
2081-09-01,118.59,108.08,133.04
2082-09-01,118.89,108.44,133.88
2083-09-01,119.95,108.53,135.44
2084-09-01,120.21,109.3,135.53
2085-09-01,120.06,110.54,136.74
