"Date","median","lower_90ci","upper_90ci"
1994-06-01,241.14,237.11,242.93
1995-06-01,240.74,237.17,242.78
1996-06-01,241.54,238.09,243.28
1997-06-01,241.02,237.72,243.01
1998-06-01,242.48,239.64,244.8
1999-06-01,242.65,240.02,244.89
2000-06-01,242.76,240.2,244.89
2001-06-01,242.65,240.45,245.1
2002-06-01,242.49,240.47,245.06
2003-06-01,241.93,240.17,244.96
2004-06-01,241.99,240.03,244.99
2005-06-01,241.79,240.02,244.24
2006-06-01,242.09,239.99,244.13
2007-06-01,242.68,240.36,244.82
2008-06-01,241.82,239.34,243.66
2009-06-01,242.21,239.76,244.29
2010-06-01,242.83,240.5,244.83
2011-06-01,244.05,241.47,245.45
2012-06-01,244.41,241.56,245.56
2013-06-01,244.19,241.27,245.51
2014-06-01,244.46,241.81,245.71
2015-06-01,244.43,241.8,245.94
2016-06-01,244.05,241.9,246.02
2017-06-01,244.73,242.51,246.83
2018-06-01,244.71,242.61,247.37
2019-06-01,244.6,242.05,247.4
2020-06-01,244.59,242.2,247.6
2021-06-01,245.08,242.67,248.08
2022-06-01,246.26,243.63,249.52
2023-06-01,246.67,243.99,250.29
2024-06-01,247.36,244.7,251.78
2025-06-01,247.23,245.15,251.98
2026-06-01,248.28,245.88,253.09
2027-06-01,249.72,247.05,254.6
2028-06-01,248.89,246.33,254.35
2029-06-01,249.99,246.68,255.07
2030-06-01,251.12,247.34,256.15
2031-06-01,251.73,247.88,256.66
2032-06-01,251.49,247.18,256.84
2033-06-01,252.17,248.57,257.95
2034-06-01,253.48,250.24,259.51
2035-06-01,253.77,250.95,259.79
2036-06-01,253.86,251,260.18
2037-06-01,254.11,251.33,261.06
2038-06-01,256.31,252.81,262.93
2039-06-01,256.53,253.32,263.41
2040-06-01,256.88,253.72,264.54
2041-06-01,256.77,253.41,264.94
2042-06-01,257.28,254.13,265.71
2043-06-01,257.06,254.22,265.92
2044-06-01,257,254.21,266.59
2045-06-01,257.49,254.31,267.26
2046-06-01,258.73,254.6,268.42
2047-06-01,258.98,255.13,269.24
2048-06-01,259.63,256.07,269.87
2049-06-01,260.26,256.93,270.93
2050-06-01,261.06,257.21,271.93
2051-06-01,261.04,257.11,272.49
2052-06-01,259.9,255.9,272.05
2053-06-01,260.7,256.35,273.02
2054-06-01,261.94,257.42,273.99
2055-06-01,262.73,258.12,275.71
2056-06-01,262.23,256.46,275.26
2057-06-01,262.85,256.82,276.06
2058-06-01,262.81,257.03,276.58
2059-06-01,262.43,256.74,276.47
2060-06-01,262.61,257.02,276.78
2061-06-01,262.81,256.82,277.42
2062-06-01,263.97,257.3,278.16
2063-06-01,264.46,257.69,278.49
2064-06-01,264.38,257.63,278.32
2065-06-01,265.57,258.13,280.12
2066-06-01,266.74,258.8,281.8
2067-06-01,266.86,259.25,282.21
2068-06-01,266.9,259.34,282.32
2069-06-01,266.95,259.18,282.75
2070-06-01,266.6,258.97,282.37
2071-06-01,267.68,259.51,282.9
2072-06-01,267.3,258.59,282.7
2073-06-01,268.01,259.23,283.94
2074-06-01,268.66,259.81,284.6
2075-06-01,269.27,260.21,285.04
2076-06-01,269.6,260.08,285.68
2077-06-01,270.53,260.22,285.79
2078-06-01,270.6,260.13,286.38
2079-06-01,270.87,260.08,286.44
2080-06-01,271.71,260.98,287.42
2081-06-01,271.01,260.15,287.24
2082-06-01,272.22,261.12,288
2083-06-01,272.71,261.72,288.46
2084-06-01,272.66,260.66,288.61
2085-06-01,273.55,261.4,289.37
