"Date","median","lower_90ci","upper_90ci"
1994-01-01,143,140,147
1995-01-01,143,140,146
1996-01-01,142,138,146
1997-01-01,142,138,146
1998-01-01,143,138,146
1999-01-01,144,139,146
2000-01-01,143,139,147
2001-01-01,143,139,148
2002-01-01,144,137,148
2003-01-01,143,136,149
2004-01-01,143,135,150
2005-01-01,142,134,150
2006-01-01,143,135,152
2007-01-01,143,137,153
2008-01-01,142,136,152
2009-01-01,143,137,151
2010-01-01,144,136,153
2011-01-01,145,136,152
2012-01-01,145,136,153
2013-01-01,146,134,153
2014-01-01,146,136,153
2015-01-01,147,134,153
2016-01-01,147,134,153
2017-01-01,148,135,154
2018-01-01,149,135,155
2019-01-01,149,136,156
2020-01-01,151,137,156
2021-01-01,152,138,156
2022-01-01,151,137,159
2023-01-01,151,137,160
2024-01-01,152,140,161
2025-01-01,152,141,161
2026-01-01,152,142,164
2027-01-01,151,142,165
2028-01-01,154,143,163
2029-01-01,155,142,165
2030-01-01,156,140,166
2031-01-01,157,140,167
2032-01-01,158,141,168
2033-01-01,158,141,170
2034-01-01,159,141,170
2035-01-01,158,143,173
2036-01-01,160,144,174
2037-01-01,160,144,175
2038-01-01,161,145,176
2039-01-01,161,144,178
2040-01-01,162,144,181
2041-01-01,163,145,183
2042-01-01,165,145,185
2043-01-01,166,147,187
2044-01-01,166,147,189
2045-01-01,166,149,190
2046-01-01,167,149,191
2047-01-01,167,148,192
2048-01-01,169,148,192
2049-01-01,170,148,194
2050-01-01,172,150,196
2051-01-01,172,150,198
2052-01-01,175,150,200
2053-01-01,175,151,201
2054-01-01,175,150,201
2055-01-01,175,151,203
2056-01-01,177,151,206
2057-01-01,177,151,208
2058-01-01,177,151,211
2059-01-01,177,151,212
2060-01-01,181,153,212
2061-01-01,181,156,215
2062-01-01,179,156,216
2063-01-01,182,156,217
2064-01-01,184,156,219
2065-01-01,185,156,222
2066-01-01,185,156,225
2067-01-01,186,159,225
2068-01-01,189,160,227
2069-01-01,188,160,228
2070-01-01,189,162,229
2071-01-01,190,162,230
2072-01-01,192,161,231
2073-01-01,193,161,233
2074-01-01,192,162,237
2075-01-01,193,164,239
2076-01-01,196,164,242
2077-01-01,197,164,245
2078-01-01,197,164,245
2079-01-01,197,165,246
2080-01-01,200,165,247
2081-01-01,198,165,249
2082-01-01,198,166,249
2083-01-01,199,168,250
2084-01-01,200,168,253
2085-01-01,201,168,253
