"Date","median","lower_90ci","upper_90ci"
1994-01-01,98.12,94.01,100.99
1995-01-01,97.96,94.13,101.19
1996-01-01,97.06,95.81,99.94
1997-01-01,98.55,95.8,100.09
1998-01-01,98.08,94.14,99.49
1999-01-01,98.01,95.32,100.99
2000-01-01,98.57,96.07,101.62
2001-01-01,99.18,95.56,102.66
2002-01-01,99.28,96.12,102.59
2003-01-01,99.12,95.08,101.75
2004-01-01,99.21,93.74,101.28
2005-01-01,97.8,92.67,103.59
2006-01-01,97.11,93.42,105.32
2007-01-01,97.83,94.04,104.57
2008-01-01,97.41,93.2,105.25
2009-01-01,98.78,92.51,105.26
2010-01-01,99.42,92.54,105.2
2011-01-01,98.19,91.09,105.12
2012-01-01,96.56,92.23,104.03
2013-01-01,96.35,90.45,103.62
2014-01-01,97.04,90.93,103.85
2015-01-01,97.87,91.34,105.55
2016-01-01,99.41,92.46,104.55
2017-01-01,100.29,92.66,104.83
2018-01-01,99.84,92.41,107.26
2019-01-01,100.68,93.41,108.38
2020-01-01,99.83,94.91,108.43
2021-01-01,101.36,95.59,109.07
2022-01-01,100.58,94.86,111.13
2023-01-01,100.94,95.44,110.22
2024-01-01,101.54,96.38,110.69
2025-01-01,102.5,96.36,109.44
2026-01-01,102.65,96.22,110.5
2027-01-01,102.09,96.76,110.89
2028-01-01,101.7,97.75,112.16
2029-01-01,102.97,96.06,112.93
2030-01-01,103.3,93.83,113.8
2031-01-01,103.51,93.87,113.35
2032-01-01,103.1,93.68,114.51
2033-01-01,104.83,93.3,112.83
2034-01-01,104.73,93.72,112.95
2035-01-01,104.83,94.9,113.3
2036-01-01,105.04,95.31,114.11
2037-01-01,105.92,96.04,116.8
2038-01-01,106.67,96.26,115.98
2039-01-01,105.78,95,115.91
2040-01-01,106.03,94.57,118.21
2041-01-01,106.13,95.16,118.77
2042-01-01,106.52,95.19,120.28
2043-01-01,107.42,97.53,121.4
2044-01-01,107.52,96.42,121.07
2045-01-01,107.92,96.42,121.55
2046-01-01,107.83,95.3,122.25
2047-01-01,109.04,94.73,122.26
2048-01-01,109.2,96.56,121.16
2049-01-01,108.59,94.93,122.11
2050-01-01,107.79,94.79,123.06
2051-01-01,108.07,95.7,123.84
2052-01-01,107.69,94.68,124.33
2053-01-01,106.56,95.69,126.24
2054-01-01,106.83,94.92,127.3
2055-01-01,106.1,94.45,127.84
2056-01-01,107.19,94.51,127.93
2057-01-01,105.84,95.54,127.78
2058-01-01,106.16,97.04,128.13
2059-01-01,107.11,96.08,128.25
2060-01-01,107.91,95.95,128.43
2061-01-01,109.36,95.95,129.85
2062-01-01,110.26,97.25,129.67
2063-01-01,111.18,95.91,131.91
2064-01-01,112.66,95.31,131.97
2065-01-01,113.67,94.45,133.46
2066-01-01,114.65,95.33,135.85
2067-01-01,114.22,95.73,136.12
2068-01-01,113.42,94.73,137.03
2069-01-01,113.24,95.51,137.42
2070-01-01,113.21,95.19,138.86
2071-01-01,115.72,94.45,139.7
2072-01-01,115.51,94.45,140.3
2073-01-01,116.45,93.08,141.08
2074-01-01,118.11,93.59,141.03
2075-01-01,118.86,94.15,141.45
2076-01-01,118.08,94.6,142.94
2077-01-01,117.58,94.43,144.77
2078-01-01,118.19,94.63,146.05
2079-01-01,118.52,95.25,146.65
2080-01-01,117.37,96.35,147.03
2081-01-01,117.43,96.03,148.4
2082-01-01,119.68,96.25,149.07
2083-01-01,117.12,94.6,147.93
2084-01-01,116.05,95.94,149.67
2085-01-01,117.59,96.37,150.06
