"Date","median","lower_90ci","upper_90ci"
1994-03-01,428.44,399.27,457.45
1995-03-01,429.61,397.7,457.75
1996-03-01,423.57,398.81,453.35
1997-03-01,427.06,397.35,454.76
1998-03-01,429.35,401.63,458.16
1999-03-01,425.08,409.23,455.33
2000-03-01,423.29,409.69,452.48
2001-03-01,424.91,414.54,452.42
2002-03-01,429.09,411.58,448.78
2003-03-01,428.93,412.62,451.91
2004-03-01,429.33,411.28,449.99
2005-03-01,430.97,411.12,454.32
2006-03-01,431.35,411.17,452.48
2007-03-01,432.33,409.23,456.24
2008-03-01,428.59,411.42,453.91
2009-03-01,429.36,412.16,454.01
2010-03-01,428.4,411.01,452.7
2011-03-01,428.03,410.14,454.09
2012-03-01,426.74,411.23,454.64
2013-03-01,426.05,412.71,450.67
2014-03-01,426.79,411.92,452.02
2015-03-01,427.94,411.8,453.68
2016-03-01,431.6,407.75,452.32
2017-03-01,428.87,408.16,451.72
2018-03-01,428.59,405.63,457.06
2019-03-01,426.57,405.01,457.1
2020-03-01,430.15,406.7,461.11
2021-03-01,428.88,408.67,461.85
2022-03-01,426.38,403.64,458.62
2023-03-01,425.74,407.52,463.63
2024-03-01,431.26,406.54,462.98
2025-03-01,427.58,404.55,459.86
2026-03-01,431.11,401.94,461.27
2027-03-01,430.59,397.78,464.67
2028-03-01,428.26,397.81,463.01
2029-03-01,429.58,396.7,465.51
2030-03-01,428.28,395.24,471.84
2031-03-01,427.43,396.03,472.84
2032-03-01,425.2,402.4,470.95
2033-03-01,424.44,400.02,472.74
2034-03-01,428.74,399.1,470.27
2035-03-01,427.86,397.55,470.89
2036-03-01,430.03,394.81,467.83
2037-03-01,432.81,394.86,466.08
2038-03-01,430.09,388.31,469.15
2039-03-01,429.59,383.45,471.91
2040-03-01,428.88,386.43,474.09
2041-03-01,433.39,387.46,475.49
2042-03-01,435.4,383.42,476.49
2043-03-01,440.33,382.76,479.89
2044-03-01,441.59,380.99,473.64
2045-03-01,445.82,380.84,471.5
2046-03-01,441.79,382.31,471.16
2047-03-01,443.81,383.37,471.65
2048-03-01,444.89,384.62,469.48
2049-03-01,447.26,379.73,467.68
2050-03-01,446.39,376.14,463.4
2051-03-01,442.75,379.32,465.84
2052-03-01,448.09,380.39,466.38
2053-03-01,442.45,382.04,468.67
2054-03-01,442.02,379.85,467.61
2055-03-01,439.48,385.42,471.85
2056-03-01,432.83,387.98,476.23
2057-03-01,433.58,384.28,478.37
2058-03-01,430.86,382.04,477.73
2059-03-01,429.41,387.18,476.69
2060-03-01,432.38,385.1,476.6
2061-03-01,433.12,384.27,473.28
2062-03-01,433.15,381.72,474.22
2063-03-01,429.63,378.56,469.89
2064-03-01,427.75,378.47,474.99
2065-03-01,426.61,378.69,473.23
2066-03-01,424.55,379.89,470.86
2067-03-01,427.93,382.13,471.18
2068-03-01,427.27,381.58,468.18
2069-03-01,424.27,381.94,466.55
2070-03-01,426.47,380.36,465.29
2071-03-01,429.55,380.15,463.97
2072-03-01,433.99,381.79,461.3
2073-03-01,433.4,381.62,459.54
2074-03-01,433.12,382.67,468.06
2075-03-01,433.03,382.19,467.09
2076-03-01,431.28,384.86,465.57
2077-03-01,432.55,384.23,466.64
2078-03-01,435.17,379.76,463.71
2079-03-01,436.62,382.41,469.51
2080-03-01,441.23,379.85,475.61
2081-03-01,439.73,375.04,471.89
2082-03-01,441.51,377.26,472.63
2083-03-01,443.14,377.97,470.29
2084-03-01,439.66,375.38,467.55
2085-03-01,439.01,374.64,464.75
