"Date","median","lower_90ci","upper_90ci"
1994-09-01,109.53,97.41,127.88
1995-09-01,108.38,94.77,130.62
1996-09-01,109.78,92.61,129.9
1997-09-01,111.01,89.18,130.35
1998-09-01,105.84,87.52,128.03
1999-09-01,101.22,89.16,123.39
2000-09-01,102.23,85.97,122.25
2001-09-01,100.73,86.73,119.86
2002-09-01,101.14,82.8,120.21
2003-09-01,103.83,83.81,116.34
2004-09-01,106.04,85.43,118.04
2005-09-01,105.29,83.08,115.46
2006-09-01,102.24,82.31,116.56
2007-09-01,99.96,79.17,115.14
2008-09-01,102.73,77.49,122.89
2009-09-01,98.96,79.7,124.02
2010-09-01,101.48,79.92,128
2011-09-01,105.37,79.19,127.03
2012-09-01,102.19,79.02,127.29
2013-09-01,104.68,83.24,126.14
2014-09-01,107.39,81.98,129.35
2015-09-01,111.17,82.75,129.36
2016-09-01,116,83.44,127.51
2017-09-01,117.05,80.47,131.88
2018-09-01,114.47,74.38,131.08
2019-09-01,114.05,72.53,135.58
2020-09-01,115.13,75.17,135.76
2021-09-01,115.16,73.16,133.62
2022-09-01,113.91,70.41,132.46
2023-09-01,107.36,67.07,131.72
2024-09-01,105.96,69.23,128.45
2025-09-01,104.02,69.88,125.28
2026-09-01,104.55,63.94,124.84
2027-09-01,105.11,65.75,125.08
2028-09-01,105.63,68.5,128.95
2029-09-01,100.72,69.71,126
2030-09-01,102.53,69.54,124.19
2031-09-01,103.18,65.16,127.48
2032-09-01,101.47,61.92,135.05
2033-09-01,99.56,56.82,135.4
2034-09-01,96.83,55.41,130.4
2035-09-01,97.73,54.11,133.85
2036-09-01,104.4,54.96,135.12
2037-09-01,104.67,53.9,136.25
2038-09-01,103.05,53.77,133.21
2039-09-01,102.31,51.86,136.23
2040-09-01,99.77,47.02,136.38
2041-09-01,95.68,46.42,135.79
2042-09-01,99.34,46.42,139.27
2043-09-01,99.93,42.62,143.65
2044-09-01,94.41,42.62,140.09
2045-09-01,92.49,41.02,135.14
2046-09-01,94.74,39.69,135.29
2047-09-01,97.3,37.81,129.81
2048-09-01,92.46,33.29,129.56
2049-09-01,94.99,32.99,127.5
2050-09-01,94.07,31.27,123.36
2051-09-01,93.05,29,121.19
2052-09-01,91.2,25.85,118.82
2053-09-01,91.08,26.24,120.36
2054-09-01,91.56,26.24,126.85
2055-09-01,91.57,26.04,124.63
2056-09-01,92.79,29.19,126.97
2057-09-01,89.66,29.57,125.93
2058-09-01,87.77,26.47,123.94
2059-09-01,86.82,25.05,122.59
2060-09-01,86.59,26.77,122.36
2061-09-01,84.89,29.63,124.57
2062-09-01,81.9,32.24,122.22
2063-09-01,83.43,31.14,121.47
2064-09-01,86.82,31.66,125.12
2065-09-01,83.78,30.43,120.75
2066-09-01,84.16,28.02,118.84
2067-09-01,84.27,28.93,117.24
2068-09-01,86.95,28.8,119.23
2069-09-01,86.25,28.9,119.32
2070-09-01,85.12,29.21,122.67
2071-09-01,86.01,29.83,127.93
2072-09-01,85.53,30.6,128.75
2073-09-01,80.27,30.44,122.89
2074-09-01,81.34,31.19,121.96
2075-09-01,85.32,30.79,121.69
2076-09-01,85.05,31.16,122.48
2077-09-01,83.05,32.2,123.43
2078-09-01,83.64,33.52,126.12
2079-09-01,83.45,34.18,129.08
2080-09-01,81.42,35.24,129.94
2081-09-01,79.88,35.25,129.63
2082-09-01,82.65,37.45,132.9
2083-09-01,83.89,37.15,132.23
2084-09-01,81.89,37.15,127.49
2085-09-01,81.59,36.15,128.58
