"Date","median","lower_90ci","upper_90ci"
1994-01-01,342,274,404
1995-01-01,340,276,410
1996-01-01,337,270,402
1997-01-01,334,269,402
1998-01-01,329,264,400
1999-01-01,327,272,400
2000-01-01,323,269,391
2001-01-01,322,265,388
2002-01-01,316,268,379
2003-01-01,320,267,380
2004-01-01,321,269,383
2005-01-01,327,266,390
2006-01-01,324,260,384
2007-01-01,324,258,388
2008-01-01,327,259,390
2009-01-01,323,263,387
2010-01-01,324,260,393
2011-01-01,330,256,395
2012-01-01,324,254,390
2013-01-01,321,258,390
2014-01-01,319,258,395
2015-01-01,325,256,397
2016-01-01,325,258,398
2017-01-01,328,256,401
2018-01-01,335,246,397
2019-01-01,337,243,401
2020-01-01,344,242,399
2021-01-01,345,240,396
2022-01-01,343,231,394
2023-01-01,343,225,392
2024-01-01,336,218,386
2025-01-01,331,218,381
2026-01-01,331,222,386
2027-01-01,331,217,392
2028-01-01,330,210,385
2029-01-01,330,204,388
2030-01-01,322,210,391
2031-01-01,316,208,392
2032-01-01,323,207,393
2033-01-01,315,200,391
2034-01-01,313,194,391
2035-01-01,308,189,389
2036-01-01,305,188,391
2037-01-01,303,186,399
2038-01-01,299,185,400
2039-01-01,295,182,406
2040-01-01,295,180,408
2041-01-01,293,177,403
2042-01-01,291,180,411
2043-01-01,289,173,422
2044-01-01,292,169,418
2045-01-01,293,160,418
2046-01-01,291,156,420
2047-01-01,289,150,427
2048-01-01,292,145,423
2049-01-01,287,143,423
2050-01-01,278,140,411
2051-01-01,271,138,406
2052-01-01,272,141,404
2053-01-01,273,144,399
2054-01-01,275,143,394
2055-01-01,281,150,395
2056-01-01,273,146,398
2057-01-01,275,151,395
2058-01-01,275,153,400
2059-01-01,270,150,403
2060-01-01,273,145,401
2061-01-01,279,148,409
2062-01-01,281,147,407
2063-01-01,277,145,406
2064-01-01,291,141,413
2065-01-01,290,140,404
2066-01-01,286,136,404
2067-01-01,282,138,401
2068-01-01,288,137,396
2069-01-01,282,137,393
2070-01-01,276,135,398
2071-01-01,275,137,404
2072-01-01,279,133,405
2073-01-01,270,137,407
2074-01-01,268,140,410
2075-01-01,283,146,411
2076-01-01,281,147,414
2077-01-01,279,155,406
2078-01-01,273,156,407
2079-01-01,275,157,409
2080-01-01,278,161,408
2081-01-01,279,165,406
2082-01-01,283,159,405
2083-01-01,274,152,399
2084-01-01,278,154,400
2085-01-01,280,143,399
