"Date","median","lower_90ci","upper_90ci"
1994-01-01,106.19,14.98,325.02
1995-01-01,107.96,15.11,331.23
1996-01-01,109,15.19,333.35
1997-01-01,108.79,15.18,335.1
1998-01-01,109.32,15.64,337.5
1999-01-01,109.66,16.01,336.81
2000-01-01,110.27,16.05,337.7
2001-01-01,112.34,16.81,343.29
2002-01-01,113.88,16.53,344.2
2003-01-01,113.85,16.81,341.51
2004-01-01,113.13,17.29,340.76
2005-01-01,111.77,16.37,340.67
2006-01-01,111.64,15.89,342.11
2007-01-01,110.96,16.03,344.15
2008-01-01,114.95,16.55,343.64
2009-01-01,115.56,16.05,342.58
2010-01-01,113.07,15.55,341.62
2011-01-01,112.58,15.39,343.49
2012-01-01,115.26,15.93,345.89
2013-01-01,115.61,16.65,349.83
2014-01-01,117.26,16.82,352.35
2015-01-01,117.34,16.98,352.9
2016-01-01,115.9,16.73,351.99
2017-01-01,114.25,16.28,351.1
2018-01-01,113.98,16.32,349.91
2019-01-01,116.38,17.22,350.52
2020-01-01,115.8,17.75,353.51
2021-01-01,119.51,18.36,357.32
2022-01-01,116.51,17.94,352.97
2023-01-01,116.6,18.52,351.02
2024-01-01,115.14,18.03,347.07
2025-01-01,117.74,18.21,345.93
2026-01-01,121.13,19.62,345.34
2027-01-01,122.01,20.15,344.76
2028-01-01,122.88,20.33,346.68
2029-01-01,124.03,21.14,345.63
2030-01-01,123.73,20.8,350.24
2031-01-01,122.3,20.15,345.16
2032-01-01,122.34,20.23,346.13
2033-01-01,118.45,19.67,349.19
2034-01-01,118.94,19,351.29
2035-01-01,121.64,19.57,355.74
2036-01-01,119.36,19.58,351.02
2037-01-01,120.84,19.72,354.19
2038-01-01,118.52,19.83,352.4
2039-01-01,118.07,19.97,353.18
2040-01-01,117.79,19.89,350.55
2041-01-01,116.24,20.21,349.59
2042-01-01,113.14,19.55,346.91
2043-01-01,113.34,19.5,344.61
2044-01-01,113.02,19.36,346.51
2045-01-01,113.75,19.25,344.4
2046-01-01,114.92,19.72,348.59
2047-01-01,117.4,20.25,348.54
2048-01-01,117.48,20.09,350.33
2049-01-01,115.07,19.46,346.18
2050-01-01,115.32,19.07,348.43
2051-01-01,113.03,19.66,347.42
2052-01-01,115.33,20.03,349.5
2053-01-01,116.08,19.76,350.17
2054-01-01,118.4,19.55,349.73
2055-01-01,117.76,19.67,353.5
2056-01-01,115.49,18.79,351.85
2057-01-01,116.29,18.75,354.5
2058-01-01,118.06,19.12,354.18
2059-01-01,116,17.32,354.34
2060-01-01,117.35,17.58,353.39
2061-01-01,116.6,17.81,354.93
2062-01-01,115.6,18.02,355.43
2063-01-01,118.02,18.31,357.34
2064-01-01,119.89,18.37,356.1
2065-01-01,117.71,18.39,348.9
2066-01-01,119.64,17.98,351.23
2067-01-01,117.75,17.84,349.56
2068-01-01,117.62,17.14,348.91
2069-01-01,118.63,17.83,352.68
2070-01-01,119.86,17.76,356.25
2071-01-01,119.74,17.63,354.18
2072-01-01,121.63,18.49,360.32
2073-01-01,120.62,18.41,361.24
2074-01-01,121.94,19.01,357.87
2075-01-01,119.83,18.81,356.42
2076-01-01,118.62,18.7,351.88
2077-01-01,116.91,18.74,356.34
2078-01-01,118.16,18.72,355.07
2079-01-01,120.22,18.79,357.57
2080-01-01,118.32,19.01,352.6
2081-01-01,118.43,18.13,352.68
2082-01-01,118.07,17.44,352.27
2083-01-01,117.72,16.97,353.21
2084-01-01,114.54,16.65,351.86
2085-01-01,115.15,17.15,351.6
2086-01-01,113.02,16.51,345.41
