"Date","median","lower_90ci","upper_90ci"
1994-01-01,290.38,74.68,581.92
1995-01-01,291.29,75.21,582.27
1996-01-01,296.95,77.32,587.46
1997-01-01,298.85,76.63,589.28
1998-01-01,295.8,75.77,583.73
1999-01-01,293.6,73.98,581.29
2000-01-01,294.42,75.54,584.69
2001-01-01,298.29,76.01,588.28
2002-01-01,301.55,76.02,589.14
2003-01-01,301.99,77.28,588.28
2004-01-01,302.24,78.37,588.13
2005-01-01,300.38,79.47,586.02
2006-01-01,300.13,80.49,588
2007-01-01,304.45,84.36,589.57
2008-01-01,305.74,86.16,592.81
2009-01-01,306.79,86.46,597.57
2010-01-01,307.83,88.35,596.96
2011-01-01,307.87,88.69,591.89
2012-01-01,307.39,88.72,591.17
2013-01-01,307.56,87.24,593.58
2014-01-01,310.63,85.32,594.16
2015-01-01,313.47,86.17,592.42
2016-01-01,308.38,83.36,588.71
2017-01-01,304.16,81.53,579.98
2018-01-01,302.89,78.55,580.52
2019-01-01,301.4,77.4,577.89
2020-01-01,300.45,73.58,576.17
2021-01-01,307.01,76.62,583.78
2022-01-01,302.47,75.35,577.75
2023-01-01,303.02,76.63,577.95
2024-01-01,299.78,75.95,578.49
2025-01-01,300.35,76.39,579.59
2026-01-01,300.43,78.1,576.73
2027-01-01,299.01,80.63,578.85
2028-01-01,300.47,81.23,583.37
2029-01-01,302.76,82.87,586.33
2030-01-01,304.23,82.12,589.14
2031-01-01,298.58,80.93,583.24
2032-01-01,298.04,83.19,583.88
2033-01-01,295.01,78.29,580.26
2034-01-01,294.01,77.28,586.85
2035-01-01,298.53,79.11,598.42
2036-01-01,297.76,75.5,597.48
2037-01-01,294.25,70.79,599.36
2038-01-01,292.72,69.86,595.09
2039-01-01,288.71,69.01,588.41
2040-01-01,287.02,68.16,588.17
2041-01-01,284.31,66.25,587.37
2042-01-01,282.19,64.64,592.7
2043-01-01,283,62.56,589.77
2044-01-01,283.48,63.87,596.43
2045-01-01,280.65,61.22,592.14
2046-01-01,287.53,64,598.42
2047-01-01,290.17,64.88,607.95
2048-01-01,292.77,64.16,604.33
2049-01-01,290.91,63.8,605.32
2050-01-01,289.58,63.28,604.27
2051-01-01,283.81,59.97,600.59
2052-01-01,284.13,57.63,601.15
2053-01-01,285.08,57.78,597.16
2054-01-01,290.65,58.89,599.3
2055-01-01,290.98,59.67,601.98
2056-01-01,287.42,56.7,600.81
2057-01-01,290.81,56.35,600.99
2058-01-01,294.64,59.68,602.03
2059-01-01,289.58,56.88,597.15
2060-01-01,288.25,58.4,594.59
2061-01-01,291.14,58.89,600.17
2062-01-01,289.6,56.03,594.68
2063-01-01,289.61,57.26,598.12
2064-01-01,291.46,58.83,594.19
2065-01-01,287.47,56.32,582.47
2066-01-01,286.48,56.69,583.31
2067-01-01,286.4,57.18,576.09
2068-01-01,282.29,55.03,574.97
2069-01-01,285.87,56.19,578.29
2070-01-01,286.72,55.41,576.35
2071-01-01,288.05,56.05,573.65
2072-01-01,290.06,54.69,564.7
2073-01-01,287.75,55.48,563.33
2074-01-01,284.49,55.05,558.45
2075-01-01,285.56,55.69,558.85
2076-01-01,284.19,55.86,555.22
2077-01-01,283.55,55.97,552.52
2078-01-01,281.99,55.56,551.26
2079-01-01,287.29,57.45,555.61
2080-01-01,285.23,58.83,555.41
2081-01-01,287.28,61.97,555.81
2082-01-01,286.61,61.71,558.84
2083-01-01,284.58,58.28,559.27
2084-01-01,278.97,55.74,557.98
2085-01-01,277.62,55.67,554.79
2086-01-01,273,53.8,542.11
