"Date","median","lower_90ci","upper_90ci"
1994-09-01,369.44,185.46,560.46
1995-09-01,367.08,184.93,559.2
1996-09-01,366.18,183.69,559.33
1997-09-01,366.52,183.02,558.46
1998-09-01,363.98,178.16,556.67
1999-09-01,363.96,177.54,556.3
2000-09-01,360.27,175.25,553.53
2001-09-01,359.18,178.22,554.95
2002-09-01,358.58,178.57,551.89
2003-09-01,357.47,176.5,547.19
2004-09-01,357.32,176.5,548.28
2005-09-01,353.49,174.4,545.69
2006-09-01,355.09,174.39,547.09
2007-09-01,354.24,173.39,544.87
2008-09-01,355.56,175.09,541.47
2009-09-01,357.96,171.52,543.21
2010-09-01,359.91,173.13,544.7
2011-09-01,362.58,175.94,544.58
2012-09-01,360.41,173.76,541.12
2013-09-01,361.46,174.21,541.72
2014-09-01,362.73,176.17,544.71
2015-09-01,362.34,174.46,543.42
2016-09-01,362.79,172.65,544.04
2017-09-01,362.58,168.04,543.76
2018-09-01,361.41,165.36,541.17
2019-09-01,360.28,163.78,541.06
2020-09-01,362.08,164.26,539.79
2021-09-01,362.25,166.46,542.28
2022-09-01,361.21,165.26,542.75
2023-09-01,358.54,164.41,543
2024-09-01,356.81,165.65,539.43
2025-09-01,356.07,164.2,537.28
2026-09-01,353.57,161.19,537.24
2027-09-01,354.11,163.82,537.04
2028-09-01,355.91,166.84,536.58
2029-09-01,353.51,163.17,535.71
2030-09-01,353.19,161.39,534.56
2031-09-01,352.36,157.37,534.67
2032-09-01,350.83,156.22,540.53
2033-09-01,351.08,154.01,542.26
2034-09-01,349.42,153.95,542.37
2035-09-01,351.19,152.98,543.49
2036-09-01,350.11,151.08,543.67
2037-09-01,351.77,151.13,546.38
2038-09-01,352.28,150.71,547.86
2039-09-01,352.39,152.69,546.43
2040-09-01,349.6,146.77,546.11
2041-09-01,344.61,143.2,540.59
2042-09-01,346.3,145.5,544.19
2043-09-01,346.95,142.25,544.54
2044-09-01,344.5,138.11,541.72
2045-09-01,344.56,137.04,543.85
2046-09-01,343.17,135.06,545.4
2047-09-01,341.61,136.26,544.87
2048-09-01,339.08,133.99,546.14
2049-09-01,340.25,132.81,542.91
2050-09-01,340.1,130.75,543.74
2051-09-01,337.24,126.02,541.41
2052-09-01,333.91,123.84,537.56
2053-09-01,334.85,123.37,536.27
2054-09-01,336.56,123.64,538.24
2055-09-01,336.08,127.22,540.29
2056-09-01,338.31,129.27,540.02
2057-09-01,336.67,127.77,539.58
2058-09-01,335.25,123.69,541.38
2059-09-01,336.79,124.99,542.11
2060-09-01,338.52,125.76,542.97
2061-09-01,340.08,127.82,544.39
2062-09-01,339.71,126.07,538.97
2063-09-01,338.42,127.04,540.16
2064-09-01,339.76,128.6,540.96
2065-09-01,338.71,129.21,541.65
2066-09-01,339.35,129.2,542.2
2067-09-01,337.05,126.11,537.91
2068-09-01,337.16,127.95,539.23
2069-09-01,336.69,125.98,538.79
2070-09-01,337.6,127.88,538.99
2071-09-01,339.99,128.77,540
2072-09-01,340.8,129.36,536.69
2073-09-01,338.83,130.29,534.47
2074-09-01,342.71,134.53,537.21
2075-09-01,343.78,135.7,533.95
2076-09-01,345.97,138.19,534.48
2077-09-01,343.37,134.73,531.95
2078-09-01,343.96,135.04,528.95
2079-09-01,344.01,136.41,533.64
2080-09-01,342.16,137.81,531.23
2081-09-01,342.13,137.01,529.63
2082-09-01,344.7,140.43,534.8
2083-09-01,345.1,140.73,535.22
2084-09-01,344.75,139.54,535.39
2085-09-01,345.23,137.24,536.52
