"Date","median","lower_90ci","upper_90ci"
1994-03-01,564.32,353.27,771.22
1995-03-01,563.34,352.8,768.38
1996-03-01,563.77,353.94,769.48
1997-03-01,564.89,353.41,769.45
1998-03-01,565.2,352.19,765.73
1999-03-01,566.66,352.53,767.59
2000-03-01,567.71,355.51,764.05
2001-03-01,567.25,356.84,766.88
2002-03-01,568.12,358.85,769.5
2003-03-01,568.68,355.66,768.91
2004-03-01,568.93,353.81,766.05
2005-03-01,570.63,357.28,766.86
2006-03-01,569.7,356.84,763.44
2007-03-01,569.11,356.65,763.24
2008-03-01,568.5,360.09,763.33
2009-03-01,569.66,359.84,764.79
2010-03-01,570,360.03,762.5
2011-03-01,568.9,360.92,758.58
2012-03-01,565.96,359.5,755.17
2013-03-01,563.14,357.46,755.15
2014-03-01,560.57,357.25,752.19
2015-03-01,561.54,359.54,755.84
2016-03-01,561.69,361.99,755.27
2017-03-01,561.75,358.39,755.71
2018-03-01,561.51,359.9,755.88
2019-03-01,560.98,360.69,754.99
2020-03-01,563.44,361.43,760.48
2021-03-01,563.45,363.84,762.67
2022-03-01,561.64,360.04,761.84
2023-03-01,564.01,364.26,765.56
2024-03-01,567.23,363.51,770.03
2025-03-01,567.95,364.01,774.32
2026-03-01,568.66,365.71,774.9
2027-03-01,569.38,366.85,775.74
2028-03-01,568.83,366.33,777.25
2029-03-01,568.07,367.06,776.17
2030-03-01,568.55,366.99,778.67
2031-03-01,572.68,367.18,780.69
2032-03-01,571.98,366.46,780.55
2033-03-01,572.35,370.71,780.71
2034-03-01,571.94,372.16,781.67
2035-03-01,571.31,370.86,781.06
2036-03-01,571.24,372.8,782
2037-03-01,572.03,372.27,780.3
2038-03-01,570.87,369.66,778.85
2039-03-01,571.54,368.69,777.61
2040-03-01,571.32,367.67,779.45
2041-03-01,572.4,364.84,779.64
2042-03-01,576.05,369.13,785.15
2043-03-01,579.83,369.46,785.24
2044-03-01,582.86,370.21,789.37
2045-03-01,583.07,367.1,788.5
2046-03-01,584.22,364.01,789.23
2047-03-01,583,365.05,786.32
2048-03-01,581.06,361.13,785.59
2049-03-01,580.88,361.32,785.56
2050-03-01,577.45,360.03,779.75
2051-03-01,578.9,362.88,782.37
2052-03-01,582.11,363.53,783.33
2053-03-01,578.98,361.8,780.48
2054-03-01,576.51,361.55,780.32
2055-03-01,576.58,361.74,777.13
2056-03-01,575.97,359.72,776.99
2057-03-01,574.89,358.86,775.41
2058-03-01,578.08,361.9,778.11
2059-03-01,577.56,360.9,780.69
2060-03-01,577.95,362.54,779.42
2061-03-01,573.77,360.02,774.01
2062-03-01,573,357.78,772.18
2063-03-01,571.79,354.54,770.49
2064-03-01,573.13,354.02,770.01
2065-03-01,574.64,351.28,768.96
2066-03-01,574.53,350.21,767.74
2067-03-01,576.29,354.06,770.41
2068-03-01,575.92,354.97,773.75
2069-03-01,574.37,356.91,772.52
2070-03-01,575.71,358.75,772.26
2071-03-01,576.47,360.05,774.7
2072-03-01,574.53,358.5,772.62
2073-03-01,575.19,356.8,772.07
2074-03-01,574.62,358.44,772.2
2075-03-01,575.47,360.71,773.08
2076-03-01,574.41,361.52,774.99
2077-03-01,575.69,362.12,777.63
2078-03-01,576.66,363.43,775.86
2079-03-01,580.5,365.22,776.99
2080-03-01,581.5,365.77,777.95
2081-03-01,578.76,360.12,774.78
2082-03-01,575.67,362.73,776.77
2083-03-01,574.42,362.79,775.09
2084-03-01,573.63,363.88,770.56
2085-03-01,571.53,360.66,772.62
