"Date","median","lower_90ci","upper_90ci"
1995-01-01,531.31,522.31,542.51
1996-01-01,533.05,525.89,543.12
1997-01-01,532.03,524.79,540.02
1998-01-01,537.2,527.57,542.22
1999-01-01,537.37,532.04,546.29
2000-01-01,535.64,528.26,549.77
2001-01-01,539.03,524.57,557.39
2002-01-01,535.39,525.52,555.05
2003-01-01,532.95,523.85,551.34
2004-01-01,531.14,523.95,543.58
2005-01-01,530.52,519.53,550.3
2006-01-01,527.88,522.62,553.59
2007-01-01,532.34,523.74,553.72
2008-01-01,531.66,520,545.77
2009-01-01,532.53,517.76,541.02
2010-01-01,532.92,516.5,542.16
2011-01-01,531.74,511.26,541.38
2012-01-01,532.33,518.98,537.42
2013-01-01,532.9,515.48,540.17
2014-01-01,535.16,517.41,544.26
2015-01-01,538.05,521.99,545.36
2016-01-01,538.95,516.11,550.6
2017-01-01,539.67,511.93,551.14
2018-01-01,544.27,510.27,553.51
2019-01-01,542.47,508.82,555.04
2020-01-01,544.12,508.48,555.61
2021-01-01,545.98,510.13,563.32
2022-01-01,544.96,512.16,566.53
2023-01-01,545.43,515.97,569.11
2024-01-01,552.65,517.44,565.67
2025-01-01,553.33,515.36,570.66
2026-01-01,557.32,517.56,577.08
2027-01-01,555.36,521.43,580.44
2028-01-01,552.32,523.47,573.45
2029-01-01,551.82,520.21,573.77
2030-01-01,550.05,521.82,584.4
2031-01-01,552.64,516.18,591.51
2032-01-01,560.2,515.34,588.21
2033-01-01,558.37,521.06,584.8
2034-01-01,560.84,518.71,590.03
2035-01-01,556.37,521.32,594.7
2036-01-01,558.64,526.85,587.27
2037-01-01,558.44,528.09,586.33
2038-01-01,559.26,528.82,595.79
2039-01-01,562.31,533.26,595.77
2040-01-01,561.15,536.47,594.79
2041-01-01,567.84,544.77,597.8
2042-01-01,574.19,537.14,606.13
2043-01-01,575.61,542.06,608.12
2044-01-01,573.28,543.04,608.78
2045-01-01,578.18,544.53,605.64
2046-01-01,575.97,538.58,612.53
2047-01-01,578.63,542.79,608.76
2048-01-01,584.3,546.82,610.54
2049-01-01,584.18,551.25,613.84
2050-01-01,591.16,553.6,608.06
2051-01-01,591.17,559.75,600.76
2052-01-01,591.97,560.79,610.11
2053-01-01,591.01,563.98,617.81
2054-01-01,591.04,561.85,626.09
2055-01-01,589.44,563.63,623.3
2056-01-01,594.39,570.16,629.06
2057-01-01,593.21,566.15,632.12
2058-01-01,596.98,567.21,636.34
2059-01-01,597.28,570.64,643.8
2060-01-01,595.69,571.8,657.06
2061-01-01,598.41,575.72,657.63
2062-01-01,601.65,570.02,657.26
2063-01-01,607.72,575.03,661.06
2064-01-01,611.31,573.99,670.99
2065-01-01,613.29,574.46,667.53
2066-01-01,622.25,574.98,675.65
2067-01-01,624.43,575.2,675.91
2068-01-01,616.82,577.69,686.64
2069-01-01,618.85,579.3,689.47
2070-01-01,617.38,583.65,691.68
2071-01-01,617.34,584.11,691.62
2072-01-01,618,587.16,694.44
2073-01-01,622.89,588.13,696.91
2074-01-01,627.44,588.61,701.06
2075-01-01,627.44,590.48,693.4
2076-01-01,627.93,589.66,708.96
2077-01-01,635.45,591.29,706.35
2078-01-01,630.19,593.02,710.63
2079-01-01,631.3,594.95,712.49
2080-01-01,632.66,599.69,715.53
2081-01-01,640.6,600.31,717.4
2082-01-01,633.81,602.82,720.92
2083-01-01,632.22,606.41,721.6
2084-01-01,642.84,610.38,726.44
2085-01-01,640.71,605.05,728.59
2086-01-01,621.69,592.02,710.09
