"Date","median","lower_90ci","upper_90ci"
1995-03-01,223.33,217.06,227.64
1996-03-01,220.94,217.44,226.42
1997-03-01,221.22,214.65,226.1
1998-03-01,221.31,214.64,228.38
1999-03-01,221.02,216.39,228.93
2000-03-01,220.68,217.9,227.88
2001-03-01,221.37,219.16,227.67
2002-03-01,221.49,215.41,228.55
2003-03-01,221.66,212.25,232.71
2004-03-01,223.6,210.13,233.57
2005-03-01,223.63,210.99,235.1
2006-03-01,226.39,213.69,233.07
2007-03-01,225.15,215.53,234.33
2008-03-01,224.22,216.35,233.37
2009-03-01,223.96,215.01,231.49
2010-03-01,224.21,216.69,232.31
2011-03-01,223.16,214.63,233.9
2012-03-01,222.91,214.8,231.69
2013-03-01,222.34,213.62,230.58
2014-03-01,221.49,209.74,229.32
2015-03-01,220.88,210.57,227.23
2016-03-01,221.91,209.26,227.31
2017-03-01,220.99,211.01,229.15
2018-03-01,223.23,208.12,230.4
2019-03-01,223.39,207.72,231.53
2020-03-01,222.41,208.55,234.3
2021-03-01,223.18,209.68,239.55
2022-03-01,220.41,206.14,238.72
2023-03-01,219.42,207.31,239.15
2024-03-01,222.7,207.1,239.61
2025-03-01,222.73,208.53,241.63
2026-03-01,222.69,213.02,243.01
2027-03-01,223.69,211.7,244.73
2028-03-01,224.22,215.07,244.82
2029-03-01,222.62,214.58,247.91
2030-03-01,222.98,213.94,249.43
2031-03-01,223.86,212.54,248.35
2032-03-01,225.25,214.71,252.58
2033-03-01,227.68,215.77,255.11
2034-03-01,226.86,214.94,255.88
2035-03-01,226.14,218.69,254.27
2036-03-01,230.9,216.33,252.29
2037-03-01,230.32,214.11,254.95
2038-03-01,230.56,215.55,252.59
2039-03-01,230.81,219.88,252.06
2040-03-01,234.8,220.14,254.11
2041-03-01,236.35,218.05,257.05
2042-03-01,239.15,220.93,257.42
2043-03-01,241.71,222.26,258.04
2044-03-01,243.38,226.35,262.39
2045-03-01,246.76,224.97,265.67
2046-03-01,247.53,225.5,261.76
2047-03-01,246.14,225.76,262.5
2048-03-01,245.58,223.19,261.24
2049-03-01,248.03,224.18,262.51
2050-03-01,247.94,224.99,266.33
2051-03-01,247.57,225.13,266.82
2052-03-01,252.47,226.39,268.52
2053-03-01,253.17,228.16,272.32
2054-03-01,254.58,226.37,274.89
2055-03-01,255.96,230.74,276.28
2056-03-01,259.91,227.64,279.34
2057-03-01,259.4,227.57,279.2
2058-03-01,259.59,224.23,277.51
2059-03-01,258.85,225.86,277.32
2060-03-01,262.95,228.55,282
2061-03-01,266.05,227.94,285.12
2062-03-01,266.71,226.12,286.17
2063-03-01,266.02,224.39,285.55
2064-03-01,266.38,224.95,292.01
2065-03-01,265.28,222.3,294.28
2066-03-01,264.61,218.5,295.28
2067-03-01,264.47,221.2,297.83
2068-03-01,269.29,225.15,301.56
2069-03-01,272.3,224.47,305.81
2070-03-01,272.22,226.21,307.39
2071-03-01,271.42,228.85,306.8
2072-03-01,273.5,225.57,308.44
2073-03-01,272.84,226.88,309.02
2074-03-01,272.5,223.84,308.12
2075-03-01,273.9,229.1,311.96
2076-03-01,278.02,230.1,313.6
2077-03-01,282.66,231.14,316.66
2078-03-01,283.6,230.28,319.35
2079-03-01,283.95,228.83,324.03
2080-03-01,285.6,226.79,325.79
2081-03-01,287.13,228.73,327.88
2082-03-01,287.32,230.11,328.62
2083-03-01,289.13,230.15,325.26
2084-03-01,291.66,229.87,327.12
2085-03-01,293.69,228.21,326.59
