"Date","median","lower_90ci","upper_90ci"
1995-01-01,968.07,959.65,978.35
1996-01-01,963.95,957.88,975.65
1997-01-01,965.03,959.48,976.17
1998-01-01,969.91,961.38,978.04
1999-01-01,969.84,962.87,979.45
2000-01-01,970.06,958.72,987.87
2001-01-01,967.6,958.86,992.48
2002-01-01,964.84,957.84,990.26
2003-01-01,968.41,954.24,987.83
2004-01-01,967.77,951.03,993.35
2005-01-01,968.01,950.96,997.26
2006-01-01,967.39,951.04,996.76
2007-01-01,970.03,961.8,998.53
2008-01-01,968.01,960.7,996.37
2009-01-01,970.37,960.88,994.22
2010-01-01,969.81,962.2,993.07
2011-01-01,969.15,957.06,994.09
2012-01-01,968.91,951.56,994.29
2013-01-01,972.6,950.62,991.71
2014-01-01,975.28,955.9,993.91
2015-01-01,973.4,954.72,994.56
2016-01-01,971.58,952.18,988.41
2017-01-01,975.98,955.94,992
2018-01-01,977.35,957.18,993.55
2019-01-01,976.59,961.26,996.16
2020-01-01,982.85,961.77,1009.87
2021-01-01,983.22,961.01,1015.09
2022-01-01,983.27,964.98,1017.46
2023-01-01,984.11,965.75,1016.83
2024-01-01,991.14,967.03,1018.97
2025-01-01,993.66,966.92,1021.19
2026-01-01,994.96,968.98,1029.89
2027-01-01,994.85,972.6,1028.75
2028-01-01,995.95,972.14,1026.11
2029-01-01,999.32,970.17,1032.15
2030-01-01,996.57,968.34,1037.22
2031-01-01,993.35,968.65,1032.97
2032-01-01,996.11,971.06,1033.07
2033-01-01,998.67,970.46,1036.43
2034-01-01,993.74,968.77,1036.89
2035-01-01,998.4,975.28,1037.74
2036-01-01,1000.6,982.4,1033.64
2037-01-01,1004.89,975.75,1034.95
2038-01-01,1005.76,977.37,1043.86
2039-01-01,1009.3,978.76,1043.93
2040-01-01,1012.48,983.77,1044.15
2041-01-01,1020.65,985.2,1055.03
2042-01-01,1024.22,989.58,1058.88
2043-01-01,1021.65,994.76,1065.05
2044-01-01,1026.94,995.62,1064.49
2045-01-01,1034.66,995.83,1064.34
2046-01-01,1039.54,995.38,1067.91
2047-01-01,1038.37,992.99,1065.83
2048-01-01,1044.27,993.59,1070.41
2049-01-01,1047.35,991.04,1071.77
2050-01-01,1052.87,989.78,1066.45
2051-01-01,1058.17,991.52,1078.33
2052-01-01,1055.98,994.12,1085.21
2053-01-01,1062.04,994.15,1090.74
2054-01-01,1064.13,993.88,1095.08
2055-01-01,1068.5,991.2,1101.96
2056-01-01,1070.14,991.06,1111.61
2057-01-01,1071.11,994.55,1115.15
2058-01-01,1072.3,993.33,1112.38
2059-01-01,1073.87,996.12,1120.65
2060-01-01,1067.11,998.81,1132.21
2061-01-01,1070.45,1002.8,1137.86
2062-01-01,1071.77,997.35,1143.87
2063-01-01,1079.37,1003.17,1141.82
2064-01-01,1080.57,1010.94,1149.38
2065-01-01,1082.28,1009.79,1153.69
2066-01-01,1080.9,1003.89,1158.1
2067-01-01,1082.82,1010.48,1155.04
2068-01-01,1085.28,1011.08,1168.09
2069-01-01,1088.68,1010.82,1173.34
2070-01-01,1091.99,1010.23,1171.99
2071-01-01,1087.75,1013.2,1170.67
2072-01-01,1093.57,1011.09,1176.63
2073-01-01,1098.34,1011.89,1179.73
2074-01-01,1095.84,1013.95,1182.21
2075-01-01,1099.59,1017.78,1184.76
2076-01-01,1102.42,1015.88,1199.03
2077-01-01,1109.81,1017.06,1204.89
2078-01-01,1116.17,1012.73,1206.75
2079-01-01,1127.77,1018.58,1203.67
2080-01-01,1124.69,1016.51,1204.04
2081-01-01,1133.63,1016.75,1203.11
2082-01-01,1130.85,1019.58,1206.05
2083-01-01,1134.49,1017.86,1207.31
2084-01-01,1137.39,1016.64,1213.54
2085-01-01,1135.75,1024.02,1213.85
