"Date","median","lower_90ci","upper_90ci"
1995-06-01,27.73,26.34,29.1
1996-06-01,27.4,26.43,28.74
1997-06-01,26.76,25.93,28.7
1998-06-01,27.72,26.39,28.44
1999-06-01,27.36,25.78,28.37
2000-06-01,27.17,24.73,28.82
2001-06-01,27.32,24.27,29.27
2002-06-01,27.76,24.2,29.95
2003-06-01,27.74,24.38,30.64
2004-06-01,27.49,24.67,30.3
2005-06-01,27.11,24.59,30.34
2006-06-01,27,24.57,30.34
2007-06-01,27.45,24.76,31.61
2008-06-01,27.56,24.89,30.9
2009-06-01,27.74,24.34,31.57
2010-06-01,27.9,24.83,30.79
2011-06-01,28.33,25.15,31.02
2012-06-01,28.27,25.43,31.14
2013-06-01,28.28,25.4,31.2
2014-06-01,28.62,24.47,30.89
2015-06-01,28.13,24.41,31.81
2016-06-01,27.57,24.55,32.48
2017-06-01,27.9,25.22,31.81
2018-06-01,27.58,24.65,32.26
2019-06-01,27.26,24.58,32.09
2020-06-01,27.9,24.4,32.04
2021-06-01,27.6,24.51,31.98
2022-06-01,28.26,24.59,32.01
2023-06-01,27.69,24.64,32.39
2024-06-01,26.91,24.71,32.29
2025-06-01,27.61,24.51,31.41
2026-06-01,27.7,24.73,31.41
2027-06-01,28.03,24.62,32.91
2028-06-01,27.74,23.95,32.99
2029-06-01,27.01,23.56,33.03
2030-06-01,27.81,22.96,33.12
2031-06-01,28.26,22.53,32.76
2032-06-01,27.67,22.19,31.82
2033-06-01,27.24,21.41,32.44
2034-06-01,27.73,20.53,32.22
2035-06-01,26.6,21.05,33.11
2036-06-01,26.98,21.35,33.1
2037-06-01,27.02,21.07,33.2
2038-06-01,27.18,22.21,33.68
2039-06-01,26.91,21.97,33.3
2040-06-01,27.27,21.65,34.13
2041-06-01,27.61,21.26,32.88
2042-06-01,27.61,21.58,33.55
2043-06-01,27.91,22.13,34.07
2044-06-01,27.25,21.88,33.99
2045-06-01,26.9,22.96,32.59
2046-06-01,27.9,24.17,32.84
2047-06-01,28.02,23.87,33.53
2048-06-01,27.99,23.91,35.1
2049-06-01,29.3,24.44,35.41
2050-06-01,28.64,23.89,35.49
2051-06-01,27.76,23.81,36.12
2052-06-01,28,23.52,35.9
2053-06-01,28.09,23.07,35.79
2054-06-01,28.42,23.23,36.4
2055-06-01,28.65,23.07,36.96
2056-06-01,28.98,23.22,37.85
2057-06-01,28.97,23.77,39.12
2058-06-01,29.49,23.61,38.76
2059-06-01,29.76,23.97,39.56
2060-06-01,29.19,24.11,39.43
2061-06-01,30.21,24.07,39.42
2062-06-01,30.29,24.52,40
2063-06-01,29.01,25.16,40.22
2064-06-01,29.18,26.01,41.06
2065-06-01,28.94,25.66,40.83
2066-06-01,29.24,24.92,40.84
2067-06-01,30.14,25.43,41.74
2068-06-01,28.9,24.27,40.95
2069-06-01,29.6,24.48,40.79
2070-06-01,29.26,24.26,40.53
2071-06-01,29.16,24.02,40.92
2072-06-01,29.01,23.26,40.16
2073-06-01,28.53,23.11,40.25
2074-06-01,28.95,22.71,41.2
2075-06-01,30.02,21.37,42.11
2076-06-01,29.22,20.8,42.52
2077-06-01,29.01,20.58,42.51
2078-06-01,28.99,20.32,41.93
2079-06-01,28.93,18.79,41.49
2080-06-01,28.8,18.75,41.43
2081-06-01,28.77,18.95,42.01
2082-06-01,28.5,18.9,42.04
2083-06-01,29,19.07,42.5
2084-06-01,29.7,19.65,42.33
2085-06-01,29.89,19.71,40.55
