"Date","median","lower_90ci","upper_90ci"
1995-09-01,218.28,214.12,222.18
1996-09-01,219.64,213.68,224.26
1997-09-01,219.82,214.96,223.25
1998-09-01,219.55,214.89,222.68
1999-09-01,220.4,213.11,224.85
2000-09-01,218.6,215.11,225.48
2001-09-01,218.05,214.63,226.21
2002-09-01,219.48,213.7,227.76
2003-09-01,221.02,214.48,228.11
2004-09-01,221.45,213.48,229.11
2005-09-01,221.07,215.58,226.58
2006-09-01,221.18,216.37,226.03
2007-09-01,221.9,217.55,227.13
2008-09-01,222.78,217.29,228.9
2009-09-01,223.81,216.26,230.67
2010-09-01,225.87,215.27,229.79
2011-09-01,226.96,218.94,231.13
2012-09-01,225.12,219.27,229.35
2013-09-01,226.34,220.66,230.45
2014-09-01,226.32,219.57,231.83
2015-09-01,225.58,221.22,232.75
2016-09-01,226.69,220.24,231.03
2017-09-01,225.62,220.16,232.09
2018-09-01,224.54,219.02,232.14
2019-09-01,225.92,221.98,233.09
2020-09-01,227.58,222.12,235.84
2021-09-01,226.96,220.29,236.37
2022-09-01,229.25,219.5,235.26
2023-09-01,228.29,222.28,236.97
2024-09-01,228.18,222.37,236.72
2025-09-01,229.5,221.3,237.88
2026-09-01,231.69,222.72,238.35
2027-09-01,232.27,224.22,238.94
2028-09-01,232.73,223.87,239.89
2029-09-01,233.64,225.5,239.1
2030-09-01,234.97,223.82,241.33
2031-09-01,235.5,222.36,239.5
2032-09-01,235.43,221.76,239.53
2033-09-01,235.12,221.04,240.13
2034-09-01,235.35,221.53,239.81
2035-09-01,234.58,222.73,241.07
2036-09-01,235.16,223.71,240.55
2037-09-01,232.87,222.06,239.41
2038-09-01,235.03,221.65,241.16
2039-09-01,235.93,221.62,242.88
2040-09-01,235.59,222.17,242.57
2041-09-01,234.81,221.44,243.53
2042-09-01,236.81,222.92,241.84
2043-09-01,234.36,224.32,242.05
2044-09-01,235.05,225.11,242.46
2045-09-01,235.38,224.56,244.27
2046-09-01,237.34,225.7,247.94
2047-09-01,236.63,225.87,247.16
2048-09-01,239.33,227.21,247.16
2049-09-01,238.07,226.77,247.39
2050-09-01,237.25,226.2,248.49
2051-09-01,239.15,226.1,250.29
2052-09-01,239.77,224.26,250.82
2053-09-01,237.46,224.62,250.36
2054-09-01,236.94,223.19,251.27
2055-09-01,235.61,218.88,251.45
2056-09-01,235.78,220.52,251.9
2057-09-01,235.32,223.36,252.09
2058-09-01,234.83,222.85,253.16
2059-09-01,234.02,223.91,253.89
2060-09-01,234.2,223.53,255.73
2061-09-01,237.11,223.61,257.11
2062-09-01,237.99,222.97,257.43
2063-09-01,237.44,225.94,258.99
2064-09-01,241.79,225.71,262.1
2065-09-01,242.52,223.9,262.31
2066-09-01,239.7,222.22,263.62
2067-09-01,238.4,227.03,266.06
2068-09-01,239.86,224.19,265.69
2069-09-01,240.29,220.12,268.2
2070-09-01,240.86,219.55,267.82
2071-09-01,240.23,221.06,271.44
2072-09-01,241.47,221.36,273.53
2073-09-01,242.05,219.83,278.11
2074-09-01,243.62,218.62,279.66
2075-09-01,244.11,220.82,281.11
2076-09-01,245.45,217.85,281.92
2077-09-01,246.24,214.16,285.56
2078-09-01,244.9,211.4,287.26
2079-09-01,243.59,213.01,288.29
2080-09-01,243.06,214.68,289.97
2081-09-01,243.24,213.97,288.44
2082-09-01,243.14,214.47,289.38
2083-09-01,240.88,210.92,292.9
2084-09-01,241.74,211.46,292.38
2085-09-01,241.36,215.88,291.84
