"Date","median","lower_90ci","upper_90ci"
1994-06-01,13.12,11.4,14
1995-06-01,13.22,12.02,13.87
1996-06-01,12.95,11.64,13.78
1997-06-01,13.04,11.59,13.75
1998-06-01,13.07,11.77,14.07
1999-06-01,12.73,11.17,13.92
2000-06-01,12.17,10.68,13.9
2001-06-01,12.19,10.5,13.72
2002-06-01,12.64,10.36,14.08
2003-06-01,12.91,10.19,14.37
2004-06-01,13.01,10.11,14.02
2005-06-01,13.26,10.22,14.26
2006-06-01,12.89,10.12,14.36
2007-06-01,12.93,9.73,14.6
2008-06-01,12.87,9.92,15.09
2009-06-01,12.79,9.94,15.06
2010-06-01,12.59,10.63,15.24
2011-06-01,12.52,10.23,15.45
2012-06-01,12.39,10.54,15.2
2013-06-01,12.62,10.68,15.18
2014-06-01,12.31,10.8,15.7
2015-06-01,12.04,11.1,15.85
2016-06-01,12.13,10.81,16.25
2017-06-01,12.63,10.8,16.22
2018-06-01,12.51,10.73,16.89
2019-06-01,11.97,10.92,17.09
2020-06-01,12.62,10.74,16.88
2021-06-01,12.9,10.62,17.61
2022-06-01,12.96,10.55,17.62
2023-06-01,12.7,10.21,17.9
2024-06-01,12.7,10.18,17.12
2025-06-01,12.91,9.77,16.91
2026-06-01,13.01,10.16,17.32
2027-06-01,13.15,10.03,17.35
2028-06-01,13.49,9.93,17.02
2029-06-01,13.67,9.98,17.65
2030-06-01,13.94,10.09,17.6
2031-06-01,13.78,10.24,17.87
2032-06-01,12.84,9.77,18.52
2033-06-01,13,9.82,18.15
2034-06-01,12.62,9.54,17.79
2035-06-01,11.85,9.49,18.35
2036-06-01,11.72,9.41,18.7
2037-06-01,11.67,9.35,18.95
2038-06-01,12.18,9.25,19.13
2039-06-01,11.82,9.06,18.78
2040-06-01,11.76,9.11,19.26
2041-06-01,12.02,8.75,18.91
2042-06-01,12.31,8.64,18.63
2043-06-01,12.66,9.07,18.76
2044-06-01,12.55,9.12,18.57
2045-06-01,12.39,8.99,18.63
2046-06-01,12.52,9.18,19.04
2047-06-01,12.37,8.9,19.23
2048-06-01,12.16,8.86,19.42
2049-06-01,13.25,9.14,19.92
2050-06-01,12.89,8.89,19.77
2051-06-01,12.76,8.72,19.92
2052-06-01,12.52,8.85,20.39
2053-06-01,12.33,8.85,20.36
2054-06-01,12.84,8.91,21.46
2055-06-01,13.02,8.78,20.98
2056-06-01,13.81,8.96,21.18
2057-06-01,13.89,9.15,21.24
2058-06-01,14.04,9.4,21.58
2059-06-01,13.54,9.53,21.27
2060-06-01,14.11,9.41,21.86
2061-06-01,14.14,9.67,21.8
2062-06-01,13.96,9.91,21.63
2063-06-01,13.77,10.43,21.78
2064-06-01,13.82,10.38,22.09
2065-06-01,14.22,10.47,21.38
2066-06-01,14.42,10.44,21.06
2067-06-01,13.65,10.51,21.28
2068-06-01,13.56,10.33,21.27
2069-06-01,13.49,10.38,21.57
2070-06-01,13.35,10.24,20.91
2071-06-01,13,10.06,20.7
2072-06-01,12.97,9.83,20.71
2073-06-01,13.29,9.19,21.19
2074-06-01,13.36,9.69,21.98
2075-06-01,14.5,9.53,22.47
2076-06-01,14.4,9.69,22.11
2077-06-01,14.57,9.45,21.94
2078-06-01,14.07,9.39,21.99
2079-06-01,13.72,9.09,21.73
2080-06-01,13.62,9.01,21.8
2081-06-01,13.42,9.09,21.66
2082-06-01,12.87,9.05,21.76
2083-06-01,12.97,9.17,23.1
2084-06-01,13.04,8.89,23.2
2085-06-01,13.05,8.99,23.43
