"Date","median","lower_90ci","upper_90ci"
1981-01-01,317.92,247.89,407.44
1982-01-01,452.96,372.49,553.51
1983-01-01,424.54,275.15,541.58
1984-01-01,394.99,336.46,484.07
1985-01-01,360.62,282.72,499.76
1986-01-01,423.3,351.58,591.97
1987-01-01,420.16,315.73,508.37
1988-01-01,462.85,341.23,551.39
1989-01-01,485.78,319.93,546.73
1990-01-01,434.03,370.46,488.11
1991-01-01,402.5,239.12,544.08
1992-01-01,390.54,320.96,503.99
1993-01-01,438.74,323.36,529.41
1994-01-01,398.47,259.73,523.79
1995-01-01,372.84,301.36,542.89
1996-01-01,441.98,295.42,531.97
1997-01-01,423.87,317.55,569.7
1998-01-01,431.12,315.91,510.65
1999-01-01,399.71,330.31,483.27
2000-01-01,361.39,281.85,493.12
2001-01-01,423.15,325.72,520.78
2002-01-01,426.18,368.39,554.89
2003-01-01,424.35,318.35,571.11
2004-01-01,363.25,239.58,467.96
2005-01-01,445.52,365.48,554.22
2006-01-01,442.15,324,501.23
2007-01-01,457.12,274.28,521.1
2008-01-01,492.12,338.18,692.33
2009-01-01,412.41,342.47,515.92
2010-01-01,531.6,351.43,646.27
2011-01-01,398.16,328.35,693.96
2012-01-01,425.64,347.14,470.04
2013-01-01,454.94,323.95,544.47
2014-01-01,440.18,380.79,545.27
2015-01-01,419.94,284.14,548.6
2016-01-01,455.16,315.25,613.63
2017-01-01,444.6,359.92,588.31
2018-01-01,371.64,278.1,707.8
2019-01-01,436.06,380.24,501.67
2020-01-01,392.12,262.01,526.64
2021-01-01,472.02,331.29,573.63
2022-01-01,442.81,334.6,581.56
2023-01-01,442.85,255.03,596.03
2024-01-01,467.85,345.51,534.16
2025-01-01,395.74,262.22,539.07
2026-01-01,339.78,253.38,543.38
2027-01-01,417.26,320.03,690.27
2028-01-01,402.9,308.66,467.26
2029-01-01,439.4,385.61,641.51
2030-01-01,438.72,325.27,593.14
2031-01-01,483.26,326,574.28
2032-01-01,421.33,308.53,659.25
2033-01-01,511.24,302.72,669.15
2034-01-01,479.15,397.94,589.42
2035-01-01,421.19,290.83,663.74
2036-01-01,423.81,338.48,606.87
2037-01-01,432.92,377.73,540.22
2038-01-01,468.1,373.06,596.2
2039-01-01,457.43,316.16,672.28
2040-01-01,570.64,460.75,668.16
2041-01-01,475.86,341.6,590.85
2042-01-01,434.47,315.2,501.89
2043-01-01,483.4,261.66,711.6
2044-01-01,460.15,341.05,717.99
2045-01-01,495.65,305.54,677.61
2046-01-01,465.11,303.07,592.36
2047-01-01,396.13,299.79,810.11
2048-01-01,438.64,250.69,581.49
2049-01-01,455.06,261.59,630.09
2050-01-01,477.02,421.48,602.86
2051-01-01,428.15,361.94,500.4
2052-01-01,531.72,370.74,695.64
2053-01-01,427.2,336.93,549.59
2054-01-01,478.33,366.81,595.45
2055-01-01,427.55,295.11,560.19
2056-01-01,504.51,362.1,631.89
2057-01-01,577.22,410.04,776.54
2058-01-01,530.41,380.75,580.16
2059-01-01,486.59,358.71,652.01
2060-01-01,529.65,364.66,699.12
2061-01-01,526.24,381.53,645.45
2062-01-01,501.64,393.26,604.59
2063-01-01,515.38,372.61,599.5
2064-01-01,482.12,386.96,835.5
2065-01-01,559.18,390.37,760.71
2066-01-01,525.51,341.35,770.39
2067-01-01,483.26,366.29,843.34
2068-01-01,524.67,324.44,698.6
2069-01-01,514.08,389.24,723.18
2070-01-01,508.21,344.11,659.86
2071-01-01,614.14,402.64,924.76
2072-01-01,486.35,366.68,654.02
2073-01-01,536.78,390.65,681.07
2074-01-01,512.55,314.19,831.6
2075-01-01,455.03,260.37,676.68
2076-01-01,511.35,447.02,637.47
2077-01-01,428.85,377.84,556.16
2078-01-01,488.49,268.9,801.73
2079-01-01,569.37,323.39,679.59
2080-01-01,513.16,385.55,658.92
2081-01-01,606.08,413.19,691.23
2082-01-01,594.19,345.12,819.93
2083-01-01,511.38,361.24,769.5
2084-01-01,527.74,390.22,672.65
2085-01-01,514.42,351.54,635.05
2086-01-01,644.97,416.04,752.82
2087-01-01,594.42,418.64,744.3
2088-01-01,533.1,346.69,673.75
2089-01-01,599.34,417.79,928.16
2090-01-01,592.79,415.75,824.09
2091-01-01,451.57,371.02,998.61
2092-01-01,535.05,387.92,754.72
2093-01-01,503.08,408.38,759.97
2094-01-01,651.48,330.86,823.41
2095-01-01,498.1,384.7,693.41
2096-01-01,665.8,419.82,973.94
2097-01-01,603.42,405.7,755.76
2098-01-01,596.74,329.53,732.68
2099-01-01,664.81,443.7,870.48
2100-01-01,734.6,345.65,908.05
2101-01-01,152.72,70.45,255.13
