"Date","median","lower_90ci","upper_90ci"
1994-09-01,14.46,5.63,28.81
1995-09-01,14.51,5.63,29.04
1996-09-01,14.54,5.66,29.21
1997-09-01,14.63,5.73,29.29
1998-09-01,14.72,5.72,29.64
1999-09-01,14.73,5.73,30.09
2000-09-01,14.83,5.81,30.35
2001-09-01,15,5.84,30.66
2002-09-01,15.1,5.86,31.12
2003-09-01,15.24,5.95,31.9
2004-09-01,15.36,6.03,32.09
2005-09-01,15.48,6.06,32.34
2006-09-01,15.72,6.2,32.81
2007-09-01,15.71,6.15,33.31
2008-09-01,15.81,6.17,33.98
2009-09-01,15.8,6.23,34.31
2010-09-01,15.68,6.19,34.14
2011-09-01,15.59,6.21,34.73
2012-09-01,15.46,6.2,34.64
2013-09-01,15.37,6.1,34.59
2014-09-01,15.38,6.12,34.71
2015-09-01,15.3,6.01,35.29
2016-09-01,15.26,5.95,35.55
2017-09-01,15.32,6.05,35.96
2018-09-01,15.22,6.13,36.38
2019-09-01,15.43,6.15,36.59
2020-09-01,15.62,6.16,37.16
2021-09-01,15.62,6.1,37.46
2022-09-01,15.7,6.08,37.82
2023-09-01,15.69,6.02,38
2024-09-01,16.05,6.18,39
2025-09-01,16.12,6.24,39.11
2026-09-01,16.28,6.21,39.07
2027-09-01,16.28,6.15,39.81
2028-09-01,16.28,6.21,40.05
2029-09-01,16.54,6.25,40.65
2030-09-01,16.74,6.22,40.96
2031-09-01,16.95,6.28,42.16
2032-09-01,16.86,6.32,42.69
2033-09-01,16.99,6.18,42.9
2034-09-01,17.2,6.12,43.62
2035-09-01,17.42,6.28,44.09
2036-09-01,17.54,6.27,44.78
2037-09-01,17.74,6.32,45.8
2038-09-01,17.74,6.32,46.07
2039-09-01,17.94,6.36,46.78
2040-09-01,18.22,6.45,47.56
2041-09-01,18.52,6.44,48.06
2042-09-01,18.73,6.37,49.17
2043-09-01,18.98,6.36,49.99
2044-09-01,19.12,6.38,51.29
2045-09-01,19.4,6.49,51.24
2046-09-01,19.54,6.61,52.12
2047-09-01,19.68,6.61,52.98
2048-09-01,19.75,6.63,56.36
2049-09-01,20.11,6.6,57.15
2050-09-01,20.19,6.65,57.65
2051-09-01,20.43,6.7,58.85
2052-09-01,20.55,6.63,60.07
2053-09-01,20.85,6.68,59.99
2054-09-01,20.89,6.5,60.39
2055-09-01,21.15,6.45,61.67
2056-09-01,21.14,6.55,62.25
2057-09-01,21.16,6.58,62.49
2058-09-01,21.59,6.57,63.26
2059-09-01,21.88,6.51,64.21
2060-09-01,22.13,6.65,65.62
2061-09-01,22.24,6.59,65.63
2062-09-01,22.72,6.69,65.77
2063-09-01,23.09,6.88,66.04
2064-09-01,23.5,6.87,66.6
2065-09-01,23.63,6.77,67.82
2066-09-01,23.95,6.72,67.84
2067-09-01,24.36,6.9,69.02
2068-09-01,24.77,7.07,68.78
2069-09-01,24.82,7.03,69.36
2070-09-01,25.26,7.1,70.2
2071-09-01,25.8,7.14,71
2072-09-01,25.94,7.17,71.46
2073-09-01,26.12,7.33,72.2
2074-09-01,26.7,7.6,72.44
2075-09-01,26.8,7.53,77.52
2076-09-01,27.01,7.42,77.84
2077-09-01,27.3,7.41,78.76
2078-09-01,27.86,7.43,76.94
2079-09-01,28.25,7.54,81.2
2080-09-01,28.46,7.56,81.66
2081-09-01,28.86,7.55,81.52
2082-09-01,29.4,7.79,81.93
2083-09-01,29.5,7.83,83.03
2084-09-01,29.63,7.86,85.65
2085-09-01,29.63,8,85.69
