"Date","median","lower_90ci","upper_90ci"
1994-06-01,339.26,163.75,597.13
1995-06-01,338.8,163.18,598.98
1996-06-01,338.05,164.09,596.38
1997-06-01,336.78,163.64,594.77
1998-06-01,337.48,162.53,595.19
1999-06-01,336.82,162.52,594.82
2000-06-01,337.55,160.58,591.63
2001-06-01,334.38,161.55,590.73
2002-06-01,335.18,157.58,588.97
2003-06-01,336.4,157.14,588.02
2004-06-01,333.28,155.73,584.05
2005-06-01,332.39,154.96,587.93
2006-06-01,333.39,155.85,584.6
2007-06-01,332.6,154.86,582.56
2008-06-01,332.89,154.37,586.19
2009-06-01,330.7,153.27,588.55
2010-06-01,331.05,153.14,589.3
2011-06-01,332.43,155.27,591.95
2012-06-01,333.58,156.24,589.45
2013-06-01,335.86,154.85,590.26
2014-06-01,336.71,153.74,592.57
2015-06-01,335.11,152.12,597.08
2016-06-01,333.65,151.39,593.1
2017-06-01,332.91,151.28,596.33
2018-06-01,332.4,152.16,597.31
2019-06-01,328.57,149.07,598.09
2020-06-01,330.24,150.86,597.18
2021-06-01,331.52,151.78,594.97
2022-06-01,332.48,152.12,596.2
2023-06-01,331.42,151.06,594.13
2024-06-01,329.32,149.17,592.27
2025-06-01,328.24,148.06,589.5
2026-06-01,325.3,144.66,590.12
2027-06-01,326.65,144.27,590.92
2028-06-01,326.51,146.86,592.33
2029-06-01,324.66,145.02,590.32
2030-06-01,322.45,143.63,588.76
2031-06-01,325.53,143.6,590.98
2032-06-01,322.72,144.73,588.98
2033-06-01,324.88,146.4,592.13
2034-06-01,322.75,145.4,594.96
2035-06-01,321.83,146.38,594.2
2036-06-01,322.45,147.11,597.85
2037-06-01,324.77,148.36,598.4
2038-06-01,327.16,151.16,597.74
2039-06-01,326.52,149.46,594.97
2040-06-01,327.01,152.4,599.71
2041-06-01,326.37,150.49,602.83
2042-06-01,329.11,150.12,604.38
2043-06-01,327.88,151.22,607.51
2044-06-01,324.99,151.15,606.62
2045-06-01,324.5,151.97,604.1
2046-06-01,326.41,152,603.81
2047-06-01,326.28,151.71,601.1
2048-06-01,327.52,149.9,601.64
2049-06-01,333.56,151.09,607.04
2050-06-01,331.4,149.49,608.84
2051-06-01,333.64,149.87,610.22
2052-06-01,336.04,149.56,616.06
2053-06-01,337.01,147.46,621.5
2054-06-01,337.47,148.3,620.91
2055-06-01,336.08,147.33,622.53
2056-06-01,339.3,148.55,628.27
2057-06-01,341.03,150.4,630.82
2058-06-01,342.21,147.02,632.58
2059-06-01,344.34,148.5,631.87
2060-06-01,344.24,147.81,628.7
2061-06-01,345.02,147.96,631.81
2062-06-01,346.98,149.22,632.01
2063-06-01,346.22,149.48,627.05
2064-06-01,346.56,150.49,626.01
2065-06-01,347.46,149.8,624.31
2066-06-01,347.27,147.2,623.66
2067-06-01,345.52,145.22,626.42
2068-06-01,344.31,140.59,624.51
2069-06-01,344.78,143.16,623.52
2070-06-01,345.46,141.58,624.08
2071-06-01,346.6,141.44,623.11
2072-06-01,345.35,140.88,630.71
2073-06-01,346.06,140.79,630.48
2074-06-01,347.19,142.34,629.84
2075-06-01,347.98,140.97,631.36
2076-06-01,347.66,138.96,632.08
2077-06-01,347.78,138.83,631.69
2078-06-01,346.45,139.94,632.81
2079-06-01,345,139.82,627.06
2080-06-01,344.71,138.46,626
2081-06-01,342,135.69,623.85
2082-06-01,339.95,137.18,617.9
2083-06-01,337.94,137.51,613.54
2084-06-01,339.12,135.8,618.53
2085-06-01,343.15,137.97,619.02
