"Date","median","lower_90ci","upper_90ci"
1994-01-01,17.81,4.88,73.24
1995-01-01,17.84,4.92,73.51
1996-01-01,17.05,4.64,72.43
1997-01-01,16.97,4.52,74.6
1998-01-01,17.24,4.74,75.52
1999-01-01,17.34,4.73,75.56
2000-01-01,17.4,4.77,75.09
2001-01-01,17.57,4.77,76.2
2002-01-01,17.81,4.88,76.99
2003-01-01,18.07,4.82,79.58
2004-01-01,18.31,5.04,79.36
2005-01-01,18.04,4.98,78.59
2006-01-01,18.38,4.98,79.01
2007-01-01,18.78,5.16,82.39
2008-01-01,18.78,5.11,79.04
2009-01-01,19,5.19,78.19
2010-01-01,18.92,5.16,78.63
2011-01-01,18.93,5.17,78.57
2012-01-01,19.08,5.05,78.26
2013-01-01,19.21,4.95,78.74
2014-01-01,19.71,4.96,79.81
2015-01-01,19.75,5.05,81.38
2016-01-01,20.05,5.08,86.92
2017-01-01,20.56,5.22,89.56
2018-01-01,20.81,5.41,91.02
2019-01-01,21.12,5.53,91.93
2020-01-01,21.28,5.56,91.91
2021-01-01,21.85,5.71,93.61
2022-01-01,21.98,5.64,94.9
2023-01-01,22.06,5.9,93.44
2024-01-01,22.53,6.02,91.54
2025-01-01,22.8,5.99,92.55
2026-01-01,23.25,6.15,96.83
2027-01-01,23.48,6.18,96.57
2028-01-01,23.74,6.24,96.7
2029-01-01,24.63,6.36,97.1
2030-01-01,24.99,6.27,98.43
2031-01-01,25.41,6.23,97.7
2032-01-01,25.83,6.22,98.85
2033-01-01,25.76,6.27,97.83
2034-01-01,26.25,6.21,100.36
2035-01-01,26.85,6.16,105.41
2036-01-01,27,6.15,105.84
2037-01-01,27.46,6.23,107.81
2038-01-01,27.85,6.38,111.02
2039-01-01,28.15,6.23,112.83
2040-01-01,28.59,6.23,115.07
2041-01-01,29.27,6.2,116.07
2042-01-01,29.44,6.34,117.98
2043-01-01,29.76,6.58,121.82
2044-01-01,29.61,6.68,121.91
2045-01-01,30.56,6.69,124.48
2046-01-01,31.17,6.54,121.63
2047-01-01,31.66,6.4,121.55
2048-01-01,32.29,6.44,121.2
2049-01-01,33,6.4,127.07
2050-01-01,34.23,6.64,129.76
2051-01-01,34.5,6.57,129.9
2052-01-01,35.05,6.66,132.42
2053-01-01,35.46,6.55,134.3
2054-01-01,35.6,6.66,134.13
2055-01-01,35.96,6.68,136.93
2056-01-01,37.34,7.11,139.86
2057-01-01,37.67,7.16,139.27
2058-01-01,38.16,7.1,140.76
2059-01-01,38.4,7.36,142.74
2060-01-01,38.89,7.72,146.77
2061-01-01,39.22,7.59,147.67
2062-01-01,40.02,7.67,148.08
2063-01-01,40.91,7.75,150.02
2064-01-01,41.94,7.82,150.14
2065-01-01,42.62,8.09,146.63
2066-01-01,43.92,8.47,150.18
2067-01-01,44.4,8.46,148.53
2068-01-01,46.16,8.39,150.82
2069-01-01,47.07,8.5,156.09
2070-01-01,47.74,8.99,155.24
2071-01-01,49.28,9.26,160.38
2072-01-01,49.62,9.26,160.96
2073-01-01,50.05,9.37,160.11
2074-01-01,51.7,9.68,162.67
2075-01-01,52.67,10.06,162.05
2076-01-01,53.38,10.6,167.23
2077-01-01,53.66,10.94,168.79
2078-01-01,54.61,11.13,171.36
2079-01-01,55.64,11.47,173.59
2080-01-01,55.75,11.41,175.32
2081-01-01,56.28,11.5,177.16
2082-01-01,57.05,11.6,179.3
2083-01-01,57.93,11.88,180.6
2084-01-01,60.17,12.1,191.23
2085-01-01,60.73,12.29,189.86
2086-01-01,59.08,11.69,182.39
