"Date","median","lower_90ci","upper_90ci"
1994-01-01,2323,2304,2341
1995-01-01,2324,2297,2332
1996-01-01,2315,2289,2330
1997-01-01,2315,2294,2328
1998-01-01,2322,2293,2334
1999-01-01,2317,2298,2335
2000-01-01,2309,2292,2337
2001-01-01,2314,2297,2344
2002-01-01,2312,2284,2332
2003-01-01,2307,2288,2333
2004-01-01,2304,2289,2331
2005-01-01,2303,2289,2345
2006-01-01,2302,2289,2344
2007-01-01,2301,2284,2343
2008-01-01,2312,2279,2342
2009-01-01,2309,2274,2341
2010-01-01,2312,2279,2344
2011-01-01,2313,2286,2344
2012-01-01,2317,2273,2349
2013-01-01,2320,2283,2358
2014-01-01,2320,2271,2361
2015-01-01,2314,2269,2364
2016-01-01,2319,2278,2369
2017-01-01,2310,2282,2374
2018-01-01,2313,2271,2381
2019-01-01,2318,2264,2383
2020-01-01,2321,2259,2385
2021-01-01,2336,2260,2396
2022-01-01,2334,2240,2402
2023-01-01,2335,2228,2403
2024-01-01,2325,2221,2393
2025-01-01,2319,2212,2396
2026-01-01,2321,2212,2399
2027-01-01,2335,2212,2406
2028-01-01,2335,2206,2398
2029-01-01,2335,2208,2401
2030-01-01,2333,2206,2406
2031-01-01,2321,2203,2409
2032-01-01,2313,2179,2418
2033-01-01,2304,2164,2421
2034-01-01,2293,2157,2413
2035-01-01,2285,2162,2425
2036-01-01,2295,2153,2415
2037-01-01,2300,2150,2426
2038-01-01,2299,2152,2424
2039-01-01,2303,2152,2428
2040-01-01,2303,2151,2431
2041-01-01,2303,2142,2443
2042-01-01,2301,2170,2453
2043-01-01,2309,2157,2462
2044-01-01,2309,2164,2457
2045-01-01,2313,2153,2467
2046-01-01,2302,2138,2471
2047-01-01,2309,2137,2473
2048-01-01,2311,2137,2464
2049-01-01,2311,2139,2461
2050-01-01,2329,2131,2451
2051-01-01,2320,2122,2450
2052-01-01,2322,2128,2438
2053-01-01,2329,2141,2439
2054-01-01,2341,2141,2447
2055-01-01,2345,2151,2453
2056-01-01,2348,2161,2439
2057-01-01,2350,2171,2432
2058-01-01,2348,2163,2440
2059-01-01,2341,2162,2434
2060-01-01,2331,2164,2438
2061-01-01,2339,2183,2433
2062-01-01,2341,2195,2434
2063-01-01,2337,2206,2429
2064-01-01,2339,2214,2442
2065-01-01,2326,2209,2454
2066-01-01,2331,2210,2460
2067-01-01,2331,2206,2459
2068-01-01,2330,2209,2465
2069-01-01,2333,2202,2474
2070-01-01,2338,2195,2465
2071-01-01,2349,2189,2456
2072-01-01,2349,2180,2453
2073-01-01,2345,2192,2451
2074-01-01,2349,2184,2447
2075-01-01,2348,2190,2443
2076-01-01,2347,2183,2441
2077-01-01,2350,2186,2426
2078-01-01,2332,2178,2438
2079-01-01,2349,2179,2448
2080-01-01,2351,2178,2447
2081-01-01,2346,2175,2444
2082-01-01,2358,2168,2439
2083-01-01,2357,2154,2447
2084-01-01,2358,2152,2443
2085-01-01,2353,2130,2439
