"Date","median","lower_90ci","upper_90ci"
1994-09-01,525.69,521.43,531.45
1995-09-01,526.6,520.14,531.16
1996-09-01,524.9,510.23,535.06
1997-09-01,521.28,511.75,532.56
1998-09-01,521.2,506.93,529.17
1999-09-01,520.48,504.38,526.98
2000-09-01,517.36,496.82,524.57
2001-09-01,518.36,499.31,523.92
2002-09-01,518.77,493.21,528.65
2003-09-01,516.39,490.84,527.91
2004-09-01,517.76,490.57,534.17
2005-09-01,519.42,478.57,534.93
2006-09-01,522.73,480.7,535.95
2007-09-01,517.93,478.2,534.53
2008-09-01,514.83,467.32,534.58
2009-09-01,515.22,465,534.69
2010-09-01,516.45,466.6,542.8
2011-09-01,519.18,469.53,545.73
2012-09-01,514.79,461.66,548.19
2013-09-01,510.8,459.51,551.05
2014-09-01,508.66,453.74,550.07
2015-09-01,510.45,454.69,551.49
2016-09-01,509.02,449.92,550.85
2017-09-01,507.26,445.37,551.88
2018-09-01,505.77,442.47,549.86
2019-09-01,505.39,436.34,545.54
2020-09-01,508.26,432.97,541.34
2021-09-01,511.86,429.92,547.09
2022-09-01,512.2,421.08,545.11
2023-09-01,510.8,411.33,542.67
2024-09-01,506.54,411.78,545.08
2025-09-01,505.14,416.59,544.21
2026-09-01,505.07,413.61,543.18
2027-09-01,511.06,412.68,543.66
2028-09-01,509.88,415.78,550.41
2029-09-01,512.75,411.19,543.41
2030-09-01,511.84,404.24,547.97
2031-09-01,509,395.94,551.59
2032-09-01,506.61,394.9,547.68
2033-09-01,507.44,390.17,546.57
2034-09-01,506.63,381.16,547.24
2035-09-01,503.65,381.33,547.36
2036-09-01,505.19,379.13,542.53
2037-09-01,507.97,378.21,543.54
2038-09-01,514.71,379.11,540
2039-09-01,510.97,376.93,542.82
2040-09-01,512.6,370.1,542.39
2041-09-01,509.02,370.94,537.45
2042-09-01,505.94,375.73,542.22
2043-09-01,505.66,373.29,548.48
2044-09-01,502.38,369.56,547.18
2045-09-01,501.32,362.68,546.89
2046-09-01,508.28,359.91,549.29
2047-09-01,509.15,356.65,550.46
2048-09-01,511.35,350.99,546.55
2049-09-01,515.28,352.43,543.52
2050-09-01,519.18,350.27,539.06
2051-09-01,515.63,348,536.39
2052-09-01,511.08,345.67,541
2053-09-01,509.13,345.16,539.41
2054-09-01,510.71,344.03,541.44
2055-09-01,514.56,340.76,544.73
2056-09-01,506.15,344.9,544.91
2057-09-01,501.2,344.95,545.88
2058-09-01,499.48,338.47,542.34
2059-09-01,498.98,338.38,542.78
2060-09-01,501.29,341.39,543.75
2061-09-01,500.44,343.59,546.56
2062-09-01,500.79,342.66,545.24
2063-09-01,499.32,345.37,546.46
2064-09-01,498.76,348.04,547.44
2065-09-01,497.04,344.64,546.88
2066-09-01,498.6,344.59,542.81
2067-09-01,496.98,342.5,544.22
2068-09-01,501.4,344,544.56
2069-09-01,496.16,345.93,545.23
2070-09-01,498.3,343.97,549.91
2071-09-01,502.76,339.99,549.25
2072-09-01,501.36,342.64,544.82
2073-09-01,496,343.9,543.24
2074-09-01,505.05,347.21,540.57
2075-09-01,503.6,356.24,542.46
2076-09-01,502.12,357.68,545
2077-09-01,500.56,358.96,545.81
2078-09-01,499.2,358.42,546.9
2079-09-01,497.86,361.42,551.74
2080-09-01,496.42,358.94,553.28
2081-09-01,500.98,358.76,551.56
2082-09-01,500.62,360.88,552.16
2083-09-01,504.58,362.35,552.8
2084-09-01,502.26,358.49,547.52
2085-09-01,504.47,354.77,548.19
