"Date","median","lower_90ci","upper_90ci"
1994-03-01,504,310.19,724.16
1995-03-01,502.98,309.85,726.48
1996-03-01,505.73,310.43,731.72
1997-03-01,503.52,310.08,735.01
1998-03-01,505.24,311.64,733.77
1999-03-01,504.47,310.27,735.64
2000-03-01,506.96,311.22,735.91
2001-03-01,505.86,309.51,738.39
2002-03-01,505.6,308.04,742
2003-03-01,505.02,306.08,741.51
2004-03-01,502.91,304.26,742.31
2005-03-01,504.12,306.27,739.02
2006-03-01,503.25,305.03,739.35
2007-03-01,504.93,305.64,743.18
2008-03-01,508.09,307.26,745.28
2009-03-01,506.62,307.25,747.15
2010-03-01,506.81,305.62,745.8
2011-03-01,506.09,306.68,745.46
2012-03-01,505.84,308.81,741.45
2013-03-01,505.93,307.47,745.67
2014-03-01,505.04,307.34,744.7
2015-03-01,504.01,305.86,744.74
2016-03-01,505.24,307.69,746.73
2017-03-01,508.73,307.64,747.17
2018-03-01,510.09,307.34,747.71
2019-03-01,508.57,307.04,750.14
2020-03-01,509.24,307.79,749.42
2021-03-01,507.38,307.83,744.28
2022-03-01,504.91,303.73,741.17
2023-03-01,507.71,306.44,746.94
2024-03-01,507.48,305.19,746.7
2025-03-01,507.29,305.39,747.06
2026-03-01,506.72,307.03,744.82
2027-03-01,509.16,306.6,744.56
2028-03-01,506,304.21,742.42
2029-03-01,509.66,305.75,745.17
2030-03-01,507.68,307.26,745.47
2031-03-01,506.65,307.32,745.26
2032-03-01,509.34,308.84,745.64
2033-03-01,509.18,308.73,747.23
2034-03-01,509.77,312.92,747.3
2035-03-01,508.72,311.14,750.88
2036-03-01,509.54,311.16,752.6
2037-03-01,509.35,308.94,746.84
2038-03-01,507.1,309.33,744.47
2039-03-01,508.8,311.95,745.13
2040-03-01,510.33,314.55,750.72
2041-03-01,509.92,313.64,748.4
2042-03-01,509.83,311.37,755.63
2043-03-01,512.56,311.61,756.11
2044-03-01,514.6,310.33,762.45
2045-03-01,514.87,311.28,759.8
2046-03-01,516.28,309.81,760.21
2047-03-01,515.1,309.6,762.33
2048-03-01,513.91,308.74,765.21
2049-03-01,515.3,308.8,762.15
2050-03-01,516.73,307.97,766.61
2051-03-01,514.84,306.84,764.01
2052-03-01,516.32,308.43,767.92
2053-03-01,514.92,306.77,768.73
2054-03-01,513.92,306.09,761.92
2055-03-01,515.35,307.72,761.54
2056-03-01,511.82,305.93,758.61
2057-03-01,509.54,305.65,757.67
2058-03-01,509.4,306.18,757.7
2059-03-01,510.46,305.52,759.45
2060-03-01,511.43,307.16,760.07
2061-03-01,513.74,310.43,759.08
2062-03-01,513.12,310.63,752.88
2063-03-01,512.85,309.17,749.43
2064-03-01,513.14,308.39,749.81
2065-03-01,514.97,308.58,752.62
2066-03-01,515.55,308.1,752.03
2067-03-01,514.49,309,755.93
2068-03-01,515.61,308.67,757.98
2069-03-01,513.72,307.62,756.6
2070-03-01,511.88,305.58,753.13
2071-03-01,510.85,300.98,752.43
2072-03-01,511.98,301.11,748.71
2073-03-01,510.34,302.45,744.79
2074-03-01,510.15,305.09,743.59
2075-03-01,510.41,305.04,744.94
2076-03-01,506.84,302.51,743.34
2077-03-01,507.46,303.44,746.97
2078-03-01,506.59,302.91,748.55
2079-03-01,506.59,304.08,753.63
2080-03-01,505.24,304.97,751.03
2081-03-01,509.02,306.45,755.58
2082-03-01,506.74,308.4,753.23
2083-03-01,507.92,310.07,751.26
2084-03-01,508.89,310.53,756.59
2085-03-01,506.14,308.6,755.17
