"Date","median","lower_90ci","upper_90ci"
1994-06-01,658.23,259.32,1272.34
1995-06-01,657.85,259.96,1272.26
1996-06-01,657.95,263.85,1267.08
1997-06-01,651.59,261.48,1251.76
1998-06-01,657,262.51,1252.33
1999-06-01,656.8,264.83,1256.92
2000-06-01,652.69,264.78,1255.13
2001-06-01,656.11,267.36,1257.45
2002-06-01,654.87,265.71,1249.23
2003-06-01,658.95,265.18,1234.24
2004-06-01,655.66,263,1234.38
2005-06-01,653.18,263.42,1245.77
2006-06-01,650.35,264.8,1235.42
2007-06-01,653.98,258,1240.64
2008-06-01,657.94,259.31,1246.37
2009-06-01,658.65,261.55,1239.64
2010-06-01,662.5,269.18,1251
2011-06-01,662.33,268.44,1258.98
2012-06-01,662.07,270.45,1254.45
2013-06-01,667.71,272.47,1270.56
2014-06-01,666.44,272.93,1279.63
2015-06-01,659.12,278.05,1284.08
2016-06-01,668.09,277.75,1292.62
2017-06-01,664.79,275.44,1301.68
2018-06-01,662.49,275.15,1315.21
2019-06-01,659.14,271.14,1304.74
2020-06-01,660,272.54,1309.22
2021-06-01,656.77,269.91,1323.22
2022-06-01,660.06,272.91,1332.99
2023-06-01,655,270.45,1334.49
2024-06-01,647.34,270.02,1330.23
2025-06-01,645.86,268.98,1324.77
2026-06-01,640.36,263.82,1326.53
2027-06-01,650.38,263.78,1349.09
2028-06-01,652.82,268.88,1359.72
2029-06-01,655.22,265.6,1362.12
2030-06-01,653.99,265.9,1360.32
2031-06-01,648.05,261.11,1362.6
2032-06-01,644.12,262.06,1370.8
2033-06-01,639.44,262.73,1370.18
2034-06-01,638.22,258.22,1359.8
2035-06-01,638.82,255.91,1351.79
2036-06-01,645.44,256.21,1370.78
2037-06-01,649.68,261.62,1376.31
2038-06-01,653.06,262.34,1373.99
2039-06-01,646.91,259.29,1370.04
2040-06-01,643.63,254.49,1361.25
2041-06-01,648.16,261.97,1364.96
2042-06-01,655.37,263.74,1373.5
2043-06-01,651.27,260.04,1367.35
2044-06-01,646.7,256.67,1354.78
2045-06-01,648,251.79,1346.87
2046-06-01,638.62,251.96,1328.1
2047-06-01,644.86,254.1,1323.43
2048-06-01,640.79,252.25,1313.92
2049-06-01,642.02,251.09,1319.3
2050-06-01,645.2,251.39,1322.08
2051-06-01,652.4,254.09,1328.08
2052-06-01,649.19,251.61,1327.98
2053-06-01,652.73,251.44,1328.09
2054-06-01,656.85,252.84,1338.12
2055-06-01,652.58,253.03,1329.7
2056-06-01,662.72,254.14,1343.25
2057-06-01,664.2,257.61,1334.02
2058-06-01,661.58,251.43,1315.85
2059-06-01,661.48,254.63,1307.54
2060-06-01,664.73,254.89,1301.27
2061-06-01,670.29,258.89,1302.57
2062-06-01,674.17,257.38,1316.89
2063-06-01,680.06,261.05,1330.04
2064-06-01,681.56,262.58,1332.64
2065-06-01,680.96,260.88,1324.54
2066-06-01,676.45,260.03,1313.47
2067-06-01,669.75,259.83,1313.29
2068-06-01,667.95,259.44,1315.99
2069-06-01,671.52,259.5,1322.5
2070-06-01,667.16,256.41,1329.97
2071-06-01,662.71,250.81,1321.37
2072-06-01,657.26,246.39,1323.6
2073-06-01,659.34,247.03,1327.51
2074-06-01,667.34,248.22,1328.86
2075-06-01,666.64,249.88,1332.6
2076-06-01,673.78,249.56,1351.12
2077-06-01,671.56,252.27,1350.67
2078-06-01,675.8,252.46,1348.7
2079-06-01,680.36,255.05,1364.85
2080-06-01,670.66,253.88,1349.61
2081-06-01,662.33,250.59,1339.94
2082-06-01,660.85,253.82,1327.53
2083-06-01,658.84,252.8,1337.38
2084-06-01,656.96,250.94,1331.79
2085-06-01,665.25,253.27,1335.75
