"Date","median","lower_90ci","upper_90ci"
1995-01-01,740.39,729.37,747.03
1996-01-01,740.56,726.8,744.69
1997-01-01,737.38,728.36,746.35
1998-01-01,742.78,732.51,749.2
1999-01-01,744.08,729.89,749.77
2000-01-01,742.08,730.72,751.38
2001-01-01,743.49,732.18,749.31
2002-01-01,743.55,728.58,753.26
2003-01-01,744.55,729.2,760.24
2004-01-01,746.72,733.27,761.18
2005-01-01,744.15,736.86,765.89
2006-01-01,747.88,732.78,762.85
2007-01-01,747.84,731.1,767.76
2008-01-01,749.43,730.97,770.56
2009-01-01,752.78,735.88,769.57
2010-01-01,755.18,738.66,769.97
2011-01-01,756.65,742.42,769.7
2012-01-01,755.61,743.11,775.22
2013-01-01,758.06,743.76,779.47
2014-01-01,763.08,745,781.39
2015-01-01,765.05,747.12,780.57
2016-01-01,763.22,750.82,786.85
2017-01-01,768.06,751.27,792.61
2018-01-01,769.1,747.07,791.18
2019-01-01,774.17,747.98,797.64
2020-01-01,777.31,747.73,801.68
2021-01-01,779.29,748.1,801.51
2022-01-01,782.61,748.74,801.31
2023-01-01,780.26,747.09,802.94
2024-01-01,777.29,742.37,805.97
2025-01-01,775.94,744.56,800.52
2026-01-01,783.39,751.74,797.98
2027-01-01,783.2,751.07,797.35
2028-01-01,782.06,743.94,795.97
2029-01-01,784.15,745.17,801.06
2030-01-01,788.64,747.14,808.07
2031-01-01,796.22,751.9,813.17
2032-01-01,796.63,749.77,815.47
2033-01-01,794.72,749.72,819.55
2034-01-01,792.18,744.67,826.2
2035-01-01,794.84,743.38,828.12
2036-01-01,799.04,748.94,824.76
2037-01-01,799.34,747.51,837.29
2038-01-01,797.55,753.14,841.87
2039-01-01,798.86,752.96,845.39
2040-01-01,800.16,752.73,849.51
2041-01-01,804.67,758.22,851.96
2042-01-01,806.89,753.42,859.08
2043-01-01,808.27,748.59,864.81
2044-01-01,811.11,752.88,865.43
2045-01-01,817.56,751.49,867.2
2046-01-01,816.24,745.46,867.52
2047-01-01,811.89,745.94,866.96
2048-01-01,813.99,741.83,872.36
2049-01-01,814.66,743.24,871.57
2050-01-01,814.83,749.45,872.03
2051-01-01,819.63,753.3,874.71
2052-01-01,823.85,753.17,874.31
2053-01-01,825.35,753.41,874.93
2054-01-01,822.43,756.4,873.97
2055-01-01,823.92,757.54,874.38
2056-01-01,830.37,757.06,875.19
2057-01-01,830.74,762.56,881.65
2058-01-01,832.23,768.54,886.71
2059-01-01,836.06,762.33,890.91
2060-01-01,836.69,763.7,885.07
2061-01-01,832.69,760.76,887.25
2062-01-01,834.39,755.07,886.24
2063-01-01,832.12,755.87,889.32
2064-01-01,832.28,758.21,889.04
2065-01-01,832.68,761.46,888.67
2066-01-01,829.62,765.01,887.56
2067-01-01,825.26,766.16,888.62
2068-01-01,829.45,763.95,888.19
2069-01-01,828.65,764.7,884.48
2070-01-01,826.82,761.68,889.11
2071-01-01,828.41,762.55,892.94
2072-01-01,825.56,764.78,883.71
2073-01-01,825.56,767.96,876.46
2074-01-01,828.32,764.58,872.15
2075-01-01,829.92,763.58,869.08
2076-01-01,828.58,765.2,866.21
2077-01-01,832.84,767.7,863.54
2078-01-01,832.28,770.19,864.43
2079-01-01,832.95,771.83,861.53
2080-01-01,835.66,769.59,865.8
2081-01-01,838.4,769.46,864.73
2082-01-01,841.97,769.15,869.42
2083-01-01,840.15,770.7,872.52
2084-01-01,839.97,770.71,878.59
2085-01-01,844.56,769.29,881.33
