"Date","median","lower_90ci","upper_90ci"
1994-09-01,98.88,96.91,103.58
1995-09-01,98.46,96.37,103.4
1996-09-01,100.31,98.25,104.4
1997-09-01,101.21,99.25,103.57
1998-09-01,102.63,99.51,104.76
1999-09-01,103.35,100.76,107.12
2000-09-01,103.91,100.58,107.06
2001-09-01,103.93,100.42,106.31
2002-09-01,104.3,101.01,106.49
2003-09-01,103.91,100.89,107.69
2004-09-01,104.88,100.68,107.12
2005-09-01,104.51,98.58,108.87
2006-09-01,102.67,99.37,109.71
2007-09-01,103.74,99.34,109.38
2008-09-01,104.39,97.91,110.2
2009-09-01,105.15,98.17,111.48
2010-09-01,104.6,99.04,111.55
2011-09-01,105.11,99.21,110.45
2012-09-01,103.92,98.95,110.4
2013-09-01,102.51,98.45,109.46
2014-09-01,103.83,98.77,111.01
2015-09-01,104.22,99.9,112.78
2016-09-01,103.77,100.34,113.92
2017-09-01,104.73,99.53,115.61
2018-09-01,104.46,97.41,117.94
2019-09-01,104.99,96.41,118.52
2020-09-01,106.38,97.4,120.21
2021-09-01,106.17,98.43,119.13
2022-09-01,107.49,98.51,120.38
2023-09-01,105.27,97.76,118.04
2024-09-01,105.88,98.27,116.89
2025-09-01,106.28,97.56,116.13
2026-09-01,105.53,97.52,116.3
2027-09-01,106.1,97.17,115.24
2028-09-01,104.48,98.05,115.78
2029-09-01,101.5,95.6,117.19
2030-09-01,102.85,95.45,117.97
2031-09-01,103.31,97.22,117.55
2032-09-01,101.56,96.69,115.88
2033-09-01,101.71,98.04,114.74
2034-09-01,102.02,97.82,115.6
2035-09-01,102.1,97.12,115.99
2036-09-01,100.56,96.09,116.49
2037-09-01,101.27,94.97,117.55
2038-09-01,102.63,95.67,115.21
2039-09-01,102.78,95.83,113.15
2040-09-01,102.52,95.34,113.54
2041-09-01,102.92,94.5,113.52
2042-09-01,103.71,94.24,114.94
2043-09-01,104.31,94.15,115.86
2044-09-01,103.34,95.36,116.23
2045-09-01,103.83,96.26,116.35
2046-09-01,104.19,97.82,115.64
2047-09-01,104.47,97.44,114.34
2048-09-01,104.82,97.33,115.09
2049-09-01,104.23,97.94,115.26
2050-09-01,102.83,99.47,115.48
2051-09-01,104.84,98.34,116.6
2052-09-01,104.53,97.38,117.16
2053-09-01,104.62,97.75,117.25
2054-09-01,103.77,99.32,117.74
2055-09-01,103.18,98.91,116.76
2056-09-01,103.43,98.85,117.23
2057-09-01,102.98,101.83,116.15
2058-09-01,103.4,100.89,116.57
2059-09-01,104.05,99.69,116.73
2060-09-01,104.77,99.56,117.24
2061-09-01,105.13,98.95,119.29
2062-09-01,105.07,97.62,120.32
2063-09-01,104.18,95.82,120.32
2064-09-01,102.96,95.82,118.73
2065-09-01,104.05,97.64,118.39
2066-09-01,106.76,97.26,120.48
2067-09-01,104.31,96.51,120.66
2068-09-01,105.11,97.1,118.65
2069-09-01,104.5,99.12,117.58
2070-09-01,103.31,98.31,118.37
2071-09-01,105.31,97.1,117.55
2072-09-01,105.47,96.25,117.22
2073-09-01,104.16,97.7,116.19
2074-09-01,105.25,95.21,115.97
2075-09-01,104.33,94.02,116.52
2076-09-01,103.59,93.82,118.02
2077-09-01,102.88,95.93,117.81
2078-09-01,102.84,95.22,114.41
2079-09-01,101.97,94.44,115.12
2080-09-01,101.69,93.22,116.65
2081-09-01,101.32,93.67,117.67
2082-09-01,101.92,93.95,117.23
2083-09-01,100.89,96.86,118.1
2084-09-01,101.96,96.49,117.63
2085-09-01,102.19,94.97,117.55
